X5	X75	X77	X25	X1	X93	X10	X88	X84	X63	X45	X97	X33	X12	X72	X15	X9	X18	X95	X89	X46	X16	X13	X2	X71	X11	X23	X91	X6	X24	X55	X83	X82	X47	X20	X49	X52	X22	X28	X8	X14	X99	X96	X56	X62	X51	X92	X21	X78	X43	X94	X4	X30	X34	X85	X37	X76	X54	X81	X65	X60	X26	X29	X98	X90	X44	X48	X3	X42	X27	X70	X57	X39	X80	X86	X40	X69	X74	X17	X68	X100	X58	X19	X50	X64	X31	X36	X7	X59	X73	X61	X41	X35	X53	X66	X38	X32	X67	X79	X87
-0.413072	-0.864938	-0.578455	-1.729647	0.442796	-0.287085	1.594776	-2.123207	0.562979	-1.659319	-1.411195	-0.951267	1.111026	-1.119168	-2.368776	-1.202092	1.408870	-0.529053	0.432605	1.420383	0.759616	-1.911477	-1.514850	0.844051	0.770828	-0.156244	-0.288596	0.712526	0.469729	-2.934145	0.615305	-0.145437	1.778053	-0.118296	1.984883	0.733385	1.201548	-0.894127	-0.770745	0.963655	-0.175586	-0.386051	-1.329117	-0.152421	-0.902230	0.332211	2.286631	-1.948681	0.245996	2.514771	1.199352	0.561219	-1.445178	0.133442	0.903999	-0.901949	-1.377905	-0.481668	0.324459	1.079548	1.562824	1.634396	-1.613920	-0.082777	-0.572289	-0.675471	-0.378326	0.886353	-1.740632	-1.123107	-1.882357	1.209376	-0.074556	0.167896	1.317104	0.023496	-0.273022	-0.227721	-3.449276	1.698806	-1.904266	0.187122	1.584130	-2.161529	1.286508	-1.348536	1.865511	-1.527011	-1.132607	-0.202487	-1.237252	-1.378950	0.238623	0.254181	1.393873	-1.071213	-2.435058	0.177962	-0.279636	-0.928581
0.191703	0.874421	-3.342376	0.606913	-0.542422	1.180510	-1.999145	1.271766	1.461815	-1.022744	0.078787	0.715913	1.336682	0.150503	2.442540	0.487809	-1.900438	2.130414	-0.275196	-1.831737	0.385814	-0.695727	-0.940977	0.935391	0.027076	-1.523812	-1.486171	-1.089361	2.452342	0.621262	0.468392	-2.242348	-0.772386	0.236857	1.318666	-2.309975	1.658686	-3.002441	-0.291514	-2.683278	-0.735153	0.162687	-0.663191	0.490493	-1.254125	1.473666	1.262981	1.191979	1.863105	-0.956170	0.365264	0.634624	1.537238	2.019997	2.816433	1.719739	-2.667913	2.344894	0.799955	-0.847403	0.438007	-1.385430	1.431027	-0.020879	-2.065764	-0.375278	-1.441464	0.175136	2.215139	-2.033792	-0.547809	-1.826445	-0.902143	-1.375398	0.579488	0.814746	-0.675779	-1.008462	-1.375343	1.884482	-0.874251	2.215941	-2.433068	-0.813810	-1.349508	-1.583194	1.038207	-0.531091	0.099739	-0.750187	-1.673580	2.018853	-2.321646	-0.195938	0.416247	-0.668035	-0.570141	1.030625	-0.872446	-0.208076
-1.979814	-1.438472	-0.163318	0.887332	-0.065194	0.054833	-0.236754	-1.054402	0.989450	-2.137095	0.266328	-1.147617	-0.168064	0.276682	0.028671	0.212831	-0.968524	0.043753	-0.525968	2.106822	0.410495	-0.067275	-1.227636	0.398981	-0.445323	-0.195602	-0.581258	-0.677344	-0.713351	-1.451709	0.326174	-1.153296	1.831998	1.315173	0.551371	-0.243922	0.487013	-1.016280	-0.190822	-1.892759	-0.547971	0.941133	1.181232	1.463947	1.840618	0.461052	-1.064384	-3.464172	0.267500	1.175757	0.456631	-0.540051	0.661325	-1.555795	0.657815	0.842990	-2.517004	-1.047404	-2.107495	-0.202168	1.341305	-0.709972	1.400228	-0.729490	-0.090153	-0.535867	0.561954	-0.402474	-1.250594	0.567373	0.707418	0.331327	-0.327662	0.439911	2.483105	-1.352056	-0.416259	-0.336206	0.554048	0.377159	0.063435	-0.424749	0.376307	0.694278	0.308987	0.179258	2.436186	0.047490	0.199064	-1.199931	1.026294	1.573698	-0.265929	-0.707638	-1.264927	-0.159277	1.615637	-0.179074	-0.251702	-0.818738
-1.006693	-0.280860	-0.499701	2.404227	1.140836	0.409177	1.935101	1.517416	-1.262992	-1.052610	-0.833492	0.541188	1.703474	0.093325	-2.165555	0.080293	0.924922	-0.682436	1.033255	0.335395	1.197452	-0.512382	-1.106005	-0.710097	2.221579	-0.053077	0.974452	0.927863	-0.801709	-0.886914	1.991397	2.534321	-1.063939	0.331180	0.683864	-0.576903	0.015986	-0.259481	-2.440764	0.118614	0.784622	0.192618	2.055615	1.272261	-0.669322	-0.001427	0.698129	0.874793	-0.382360	2.407714	-1.538512	1.250781	0.230551	-2.687999	-0.576694	1.552646	-1.690609	-1.005735	0.732155	-1.190671	-0.993596	1.045580	1.153759	-1.493259	-1.512129	-0.164424	-0.409127	0.691427	-1.764418	-1.069919	-0.863786	0.583810	0.467942	1.995153	0.127061	-2.256935	0.259962	0.512290	-1.966050	-0.548395	0.327259	-1.579280	1.380005	-0.274940	0.173604	-0.997721	-0.252527	-0.814171	-0.342071	0.166730	1.121146	-2.299582	1.950192	-0.632380	2.778899	1.389930	-0.233172	0.903704	0.209523	-2.068616
0.415946	0.319091	0.108975	0.651829	-1.400046	0.426410	-0.157756	1.625903	-1.881198	0.899504	-0.785492	1.272934	-2.377341	-0.917858	1.768030	0.982579	1.766263	-1.555645	-2.447348	-1.314508	0.973793	-0.103191	0.856033	-0.940869	-2.494000	-2.038784	0.633832	-1.924282	0.126355	-2.775278	-0.314067	0.188551	2.088902	-1.680588	1.054698	-1.081288	-0.099840	2.907265	0.253044	0.748964	1.084330	0.385273	1.172907	-2.130875	1.621745	-1.851121	-0.941402	-0.975739	-2.362684	0.230096	-0.423924	-1.265369	-2.710529	1.416364	1.872854	-0.270307	0.946112	1.622027	0.944794	0.700143	-0.177773	0.912396	0.799873	1.724563	2.149638	-0.540542	3.461469	1.048888	0.723056	0.588116	2.266595	-2.347879	0.046655	0.813670	-0.609233	1.898199	1.048596	0.261129	3.478558	-1.366080	0.509489	-2.224799	1.169337	-1.055311	-2.080590	4.484428	-0.301418	1.317458	0.024179	-0.236052	-1.652666	-0.228487	-0.496897	-1.295474	-3.035395	-0.907247	-3.402092	-0.910483	1.198664	-1.933422
0.739596	0.550026	-0.535700	0.514528	2.028467	0.483752	0.546766	1.382940	0.387605	-0.720745	-0.331018	1.080595	-0.696311	-0.968623	-0.703463	0.252468	-1.017386	1.859750	1.680547	0.282840	0.352674	0.207552	-2.038332	-0.765260	1.345882	0.745377	0.109322	-0.158328	0.382702	2.854364	-2.173518	0.040685	-1.528696	0.914010	1.405242	-0.372165	-0.468845	0.083977	1.009392	0.277383	1.244594	-0.007103	0.712774	-0.184817	-0.816223	0.942886	1.078607	0.261315	-1.021621	0.797758	-0.299814	-1.466669	0.323761	-0.507403	1.629543	-1.577407	0.176128	0.279641	-0.397030	0.881151	-0.456192	-0.298221	1.114703	-1.669191	-0.280993	0.051776	0.503917	0.887350	-1.011220	-1.012856	0.796647	-0.122617	1.268553	-0.040729	0.897370	0.422133	-1.415164	-1.279724	-2.065427	-1.392849	0.884598	0.761840	-0.378144	-0.918302	0.240453	0.156213	-0.738063	1.193746	1.030279	-1.708147	-2.492241	3.091254	1.661367	0.928446	0.627029	0.255199	-1.456111	0.621770	-1.745529	-0.262572
2.271225	1.337498	1.781008	-1.352588	-0.087063	0.032840	-1.772561	-0.527983	0.110195	-0.981496	0.535520	-0.865483	-0.264386	-0.554320	-0.570991	0.698216	-0.916298	2.826145	-1.801726	-1.028135	0.059767	-1.096291	-0.246733	0.176308	2.019109	-3.022694	0.041671	-0.679215	-1.184266	0.664814	0.552574	-1.327769	0.965328	1.401185	0.555276	-1.345103	-0.203395	-0.040171	1.403567	-1.058997	0.340946	0.907915	-2.219866	-0.867655	0.116365	-1.535519	0.479122	-0.793432	-0.750498	-0.374263	1.027515	-0.651307	-0.536172	2.335702	-2.623884	-0.023018	-2.277482	-0.308351	0.788569	3.728835	0.267584	-0.013295	-3.857576	1.229451	3.064547	0.750939	0.680646	2.389585	-1.161315	-2.490436	-1.435911	-3.020563	-0.374428	0.968125	0.152096	1.428258	-0.901926	-2.003481	-1.785985	-0.133516	-1.868525	2.210286	0.053533	0.033358	1.250603	1.055187	-1.340462	-0.492017	1.549598	-1.238857	-1.489482	2.874981	0.334913	0.938961	1.160635	-0.712602	-1.007225	-0.797708	1.537236	-0.222984
-0.813373	0.017319	1.758390	-0.412855	-1.151492	-0.403568	0.643062	-0.984029	-2.008268	0.362755	0.167245	-0.757804	-1.017520	-2.771118	0.955043	0.804619	3.421652	-0.746884	-1.996107	-1.557411	2.133104	-0.651560	-0.011553	-0.329310	-0.093969	-0.960137	1.846207	-0.547276	0.176543	-0.642845	2.096622	-1.075542	1.982337	1.078292	-1.515000	1.250126	0.732700	-2.206748	0.132546	-1.757985	1.016244	-0.087263	-1.263246	-0.995361	0.512179	0.230362	1.994454	-0.972354	0.662433	-0.032142	0.539548	1.329004	-2.704460	-0.182006	-1.751459	-0.094726	-1.705603	1.964783	0.963431	0.975620	-0.462016	0.280943	-2.833029	1.725602	1.790209	0.894080	1.596078	0.872872	0.359388	-2.405678	-1.142130	-0.011166	0.468533	1.160643	-1.313144	-0.568720	1.543781	1.001044	-2.589519	0.174055	-2.114388	-1.147900	-1.623858	-0.387878	0.377579	0.608600	-1.743188	0.251648	-1.060026	-0.952605	0.489096	0.603137	0.508261	0.752579	0.222437	-0.508912	-1.829976	0.475760	-1.502108	2.617625
1.495789	0.266984	-1.207559	0.274562	-0.867021	-1.211043	-0.936118	0.544818	-0.820877	0.512113	-0.366618	1.913627	-0.167729	0.378146	0.405369	0.145870	-0.143506	-1.895514	-1.293489	-3.112378	-0.036026	-0.107839	-0.596113	1.070837	-1.156768	-1.508579	0.318464	-0.624654	-3.707836	-0.213146	-1.148923	0.116089	1.520539	-0.066150	-0.108706	0.350227	-1.306352	0.002150	0.089297	-0.687115	2.283393	-0.521545	0.937580	-0.304382	1.566060	-1.426867	-0.444767	-1.274051	-0.695637	0.324607	-1.830817	-0.135221	-0.655971	-1.149696	0.309417	-0.825733	-0.596987	1.115234	0.625091	-2.140666	-0.787654	-1.008191	1.809181	-1.672149	-0.497692	-0.019229	-0.621957	0.396050	1.119503	-0.269113	1.176569	-2.269004	0.374702	-0.946471	1.542060	-1.158844	1.559315	-0.423257	-0.697883	-1.663385	0.664780	-0.565457	-0.898944	1.126798	0.343384	-0.602359	-1.757221	0.369543	-0.909992	1.442181	1.539710	-1.678045	-1.846363	-0.100939	-1.183270	-0.110466	0.762080	0.217124	0.993863	0.883008
-2.364875	-4.368127	0.271843	0.538826	0.262482	-0.480729	0.359852	-0.630687	-0.158767	-2.865474	-0.480464	-2.323201	0.650241	-1.232674	3.265807	-2.053319	-0.477321	-2.523939	0.187391	0.511896	-1.235377	2.080694	-2.451735	-0.379593	0.191650	1.090216	1.594940	0.856666	-1.875184	-2.671507	1.012234	0.347489	-0.420593	-0.309351	1.135067	0.046131	0.626403	-0.425940	0.505248	-1.508551	0.255937	0.664711	-0.663770	0.031208	0.971650	-0.294752	-3.702132	0.099988	1.926144	-1.392546	1.194592	1.016134	-0.027652	2.176516	0.460841	0.122401	-2.419669	-3.298298	-1.189769	2.316996	-0.828047	1.242673	-0.435771	-4.042736	-2.054690	-1.862232	1.568415	-2.040438	0.317789	-0.426073	-1.089770	0.829269	-0.393249	0.480874	-0.133632	1.768981	-0.168813	0.600929	4.072615	1.224218	-0.113753	0.309763	-1.521867	0.175005	-0.772077	1.445787	-1.637412	0.210515	2.775552	-2.493307	0.052671	0.253868	-0.907587	1.338595	-1.004280	-0.534104	0.015140	1.694450	1.198294	2.495188
