X93	X62	X22	X78	X58	X50	X66	X53	X59	X20	X33	X70	X73	X23	X87	X37	X65	X45	X9	X31	X54	X64	X51	X7	X96	X19	X24	X76	X39	X12	X1	X49	X91	X17	X47	X80	X41	X21	X79	X67	X4	X46	X60	X97	X38	X81	X8	X84	X99	X69	X68	X56	X61	X40	X92	X77	X57	X16	X85	X10	X90	X72	X25	X98	X83	X32	X36	X74	X95	X100	X5	X11	X43	X26	X6	X63	X42	X34	X88	X29	X44	X52	X71	X3	X82	X30	X15	X48	X14	X55	X35	X2	X89	X18	X13	X75	X28	X94	X86	X27
-2.101660	-2.165851	-1.766511	0.701406	-2.119360	1.319431	2.901797	0.265971	-0.915494	-2.104954	1.450311	0.473995	-0.517808	-0.146173	-0.527624	-1.758966	-0.935096	0.097359	-1.086170	1.211674	2.141187	-1.029950	0.231808	-0.724150	-3.772003	1.437519	-2.388432	0.565998	-0.975418	0.432133	-0.582657	-0.049523	1.980134	2.049110	0.067075	0.178690	-0.782880	0.758005	-2.652235	1.706915	1.089802	-0.952535	-0.878451	0.713490	-0.869625	-1.737818	-0.827044	0.074847	0.532746	-1.141737	3.793449	-0.853353	-0.715114	-2.187253	0.523035	-0.244392	-0.320722	0.311213	1.060506	2.046631	-2.305277	-2.788090	0.142337	0.244039	0.975708	0.505179	-0.602531	1.045739	0.046620	-0.153929	0.926431	1.608670	-0.020618	2.213114	0.744757	0.776160	1.588660	0.362049	2.956403	-1.942241	-1.529646	1.715690	0.228538	0.586768	-1.265916	-0.519810	-2.120214	0.759941	0.900324	0.530436	-1.395732	3.437499	-2.201116	0.591235	2.053669	0.285565	1.486239	-0.120625	0.392712	0.060503
-1.397867	-1.247044	-0.622145	-0.779720	-0.462196	1.030972	-2.059918	3.888205	1.191368	0.493071	2.134201	0.262609	0.570488	-0.107158	-1.495809	0.064598	-0.696844	-1.988836	-1.590591	0.842313	0.658828	2.063444	0.334723	0.115277	-2.895755	0.031099	-0.652699	-0.881718	-0.873159	-3.095518	-3.952169	-0.775822	0.195594	-0.138190	-1.147162	-2.026745	-0.524645	0.290478	-0.304766	2.129441	1.555353	0.185056	-0.455992	-1.915244	-0.857238	1.707992	-0.078590	-0.531363	-0.291929	0.639950	2.206368	0.998807	-0.082456	1.095458	0.862883	-2.166488	-0.910700	-1.364990	0.823650	1.353078	0.986882	-1.985831	-0.865508	0.387376	-0.349702	3.101248	-0.925172	0.260580	-0.152529	-1.135120	-1.680064	-1.067363	4.660503	-0.749383	0.772349	-0.430889	-0.052884	-1.113391	0.270788	-0.670621	0.214274	0.735420	-1.125912	0.280614	-1.929489	3.031940	-1.432019	-2.388445	1.323941	-0.016510	-2.129853	-1.463490	0.921387	-0.307427	-0.290288	-1.201581	0.705062	0.661811	-1.023735	1.483693
1.858443	2.341670	-1.750991	-3.155472	0.220503	1.623784	-0.066603	0.544682	-0.616808	-0.143399	0.584463	-0.491947	0.938585	0.836955	0.031579	-2.077969	1.851954	-0.928373	0.649873	-0.127011	1.559232	-1.737426	0.367853	-1.256350	1.882122	-0.456020	1.676818	-0.159095	1.600252	-0.978842	-2.611126	0.555813	1.034492	2.504952	0.640607	2.065094	1.819788	3.908595	0.643652	0.050816	2.677483	-1.956708	1.094680	1.261802	0.733601	-2.168687	1.819146	1.125853	0.426403	-1.178147	-2.101396	1.750111	0.313047	0.284740	-0.794517	0.651315	-0.265867	-0.675000	-0.321158	-2.083273	0.233485	1.747040	0.552350	-0.115764	-1.247166	2.556238	0.462878	3.270326	-2.039647	1.437376	0.410494	0.286927	-0.121055	0.392913	1.482874	1.511387	1.627195	2.778426	1.741247	0.095089	1.383797	-1.929241	-0.066891	1.025444	-3.543352	1.454069	2.305373	0.997198	1.683996	0.040831	-0.329680	1.127219	-0.222866	-1.622988	2.876405	0.381943	0.399346	0.963549	0.225757	1.523759
-0.562094	-0.124101	1.533949	4.395679	-0.035413	-0.733668	-1.884108	3.914172	-1.552439	-1.313943	0.744665	-0.521519	-1.468846	1.376696	-2.493827	2.334294	-2.243720	1.133310	-0.143916	-0.927489	1.455120	-0.395431	2.297194	0.700868	-4.516640	-1.055372	-1.103291	1.769258	0.269034	1.105184	1.663487	1.197997	-2.150356	-0.134095	0.543714	-0.156955	-0.337324	-0.627854	-0.541667	0.955255	1.265102	-0.199187	-0.980798	-2.595290	-2.738790	0.991846	2.147545	-0.936660	0.289269	1.525950	2.533029	1.220442	-3.256571	0.215635	-0.184558	-0.494212	-0.466304	-4.028397	1.501538	-0.484516	0.432937	-1.484900	-3.934790	-0.118916	0.470779	1.176031	-1.960948	1.140354	0.278119	0.249609	1.083186	2.679612	0.701242	2.940080	2.513476	0.368101	-1.338683	0.671559	0.037711	1.597949	1.626005	0.802541	-1.770657	1.494582	2.770592	0.357844	0.021904	0.890514	-0.796909	-0.110902	1.844868	0.493105	1.289653	-0.229440	0.616135	1.196272	0.838062	-0.730301	1.106431	0.268270
-0.246153	-0.046082	-0.413245	0.716098	-0.236329	0.480077	-1.289688	-3.807673	1.674003	-1.885120	-0.178479	-0.387325	-0.397568	-0.378340	1.283994	-1.141934	-0.893418	1.002832	2.409901	1.729073	0.740286	-0.417673	0.373703	-1.556779	4.571635	0.465111	0.182640	-1.210338	-0.264436	0.432148	-0.721626	-0.678493	1.221113	1.064647	-1.810805	1.832287	-1.533514	2.953681	2.547772	-0.055798	-0.050992	0.413118	-1.302190	0.961751	1.042859	-0.792583	-1.331222	-0.070989	-0.187659	-1.139034	-1.354985	-2.321684	1.945274	1.429526	-1.624709	-0.489534	1.049041	1.239950	-0.532274	0.515941	0.096910	-0.586817	2.340811	0.488239	-0.172347	-0.997265	3.885074	-1.137222	1.116690	0.848297	-0.330831	-2.863971	0.224139	0.183845	-0.279943	-0.471229	1.931127	0.820937	1.319238	-0.929902	0.326279	0.311561	2.745312	0.591651	-1.739964	1.376997	1.183113	1.256323	-0.785270	1.002993	1.322326	-1.246481	1.256421	-0.067509	1.474446	0.474144	0.953585	1.132259	-0.014865	1.097456
-0.365570	3.459542	-0.955791	-0.355708	1.291358	-0.706073	-2.077104	-0.536527	-1.998631	-1.856647	1.295944	0.060051	-0.124758	0.592198	-0.549323	-0.658318	-0.902654	1.107051	1.742372	-0.537876	-0.635370	-0.991026	-0.114667	1.663631	1.092740	2.000168	2.376846	2.967995	-0.049749	-1.452256	-0.989982	0.861887	0.486087	-0.226869	-0.352828	1.391451	-0.325681	0.484156	-0.677938	-1.187604	-1.206016	2.230710	0.645919	0.305352	1.205424	-0.747028	1.658742	2.404504	0.597978	-0.049091	-1.285054	0.139967	1.625824	-0.094496	-3.135769	-0.994226	-1.717851	1.187064	0.729815	-1.130341	-0.948242	2.154567	0.817375	-0.071913	0.159261	1.531750	2.797696	-1.371772	-1.262095	1.770117	-0.920848	1.074797	0.844486	0.300808	-0.236650	0.342138	0.081714	0.930849	-0.507850	0.304259	-2.323121	-1.963708	-1.393173	-1.976335	1.208780	-0.163714	1.475947	0.235124	1.866570	0.761363	1.422045	-1.104619	-0.083139	0.495726	-0.833337	0.156431	0.048441	1.109889	-1.403724	0.063272
0.336764	1.675666	0.100792	0.778565	0.998651	1.172394	-0.796525	1.235485	0.070846	0.971485	-0.109007	-1.500480	1.232046	1.119979	-1.206699	-0.570705	1.319634	-1.206763	-1.890472	-0.819011	0.261091	-1.552285	1.513217	-0.871664	-1.021248	2.016622	1.770612	4.081110	-0.356511	-0.793575	0.431793	1.550273	0.990658	2.957289	0.999822	-0.887372	0.749199	1.123267	0.830405	-0.000226	1.323913	0.123492	2.064787	-2.193579	-0.485265	2.082289	-1.371924	1.343369	2.353831	1.138076	0.970938	1.026526	0.637572	-0.172287	-0.560484	-0.745024	1.017254	0.687863	0.270031	-0.252835	1.399487	-1.344298	-0.104731	0.008899	-0.823313	0.225998	-1.693833	0.902894	-0.481668	-1.224645	2.274052	0.694498	-0.172439	0.471835	1.639196	-0.685918	3.403418	0.544171	-1.096402	0.835226	0.892458	0.600314	-1.476337	1.288785	-0.310401	-1.558130	1.059963	-0.714982	-1.952166	-1.459571	-1.386651	0.584587	-1.563035	0.559368	0.499779	0.501671	-0.200609	-0.003776	-0.927188	-0.944723
-0.582420	2.449322	0.325473	-0.341623	-0.781469	0.342272	-0.059935	5.432183	2.218420	1.675701	0.476366	1.559830	-0.141295	-0.742862	0.426137	0.919238	1.912906	-2.211363	1.039606	2.485754	-0.264498	0.515386	-1.515554	-0.896047	2.313491	0.394213	0.224829	3.117362	0.231551	0.013499	0.693491	-0.801880	-1.372978	0.057368	3.627663	-1.104653	2.120369	1.700378	-3.746187	-0.962243	0.062983	-2.323523	2.614313	-3.044584	-0.021196	-0.688544	-0.437773	0.539177	0.777595	-0.073155	-1.804499	3.354134	-0.296757	0.208950	-1.085950	0.085490	3.884286	-0.174661	0.532427	-0.345153	-1.313150	-1.163759	0.646713	-0.841934	-0.454128	1.803817	0.482905	3.225046	-0.602970	-1.108028	2.227369	0.910240	3.869312	2.336616	-0.891671	0.000509	0.429749	-1.141269	0.381280	0.078030	-0.498566	-0.083764	0.011097	-2.903879	0.595416	0.152342	-0.290331	-0.637543	-0.595674	1.817450	-0.813130	0.202749	-0.861189	-0.134881	2.673003	-1.194613	-1.024339	0.691913	0.939137	-1.045733
-2.096201	-2.175089	-1.718112	1.816374	-1.667580	-2.299662	-1.410102	-2.822522	-0.854380	1.872426	-0.501916	-0.165742	-0.527184	-0.545265	-0.210086	0.039477	-0.310940	-0.639701	-0.131418	1.145787	-0.762886	0.844874	-0.685223	2.216080	3.794376	-0.155602	-1.292491	-1.876717	0.188674	0.932995	-0.339100	-1.032126	-0.656955	-3.217395	-1.648925	0.040291	-1.054174	-0.208982	1.432239	0.440647	-1.858870	-0.948855	-0.650818	-0.778819	-0.381972	-0.265937	-1.259606	-1.585824	-1.793447	-0.673409	-1.396968	-3.642986	0.219866	-1.071749	-1.109883	0.724715	0.438489	2.671415	-0.155985	-1.732799	1.197375	-0.500121	-1.307449	1.741334	-0.028136	-1.579372	0.380607	-0.976127	0.854270	-0.251740	1.453083	-2.004462	-1.029280	-3.791527	-1.544914	0.555965	-3.015291	-1.655278	-0.827216	-0.750653	-0.070968	-2.954334	0.554950	-0.598208	0.929095	-1.595940	-1.757616	-0.604367	1.635525	-0.283228	-0.339930	-1.040694	-0.553677	0.828572	-4.263280	-0.844669	2.344966	1.522627	-1.595708	-0.549492
-4.193239	-1.718222	-2.329947	-0.879471	-0.898099	-0.833256	-0.175620	1.401861	1.530907	-2.281657	0.848329	0.497884	-1.654823	-0.808729	0.706501	-1.383411	-0.204338	1.231089	-1.550558	-1.376672	-1.627682	2.430378	1.984235	0.341020	-2.189927	-0.495742	-1.049574	0.381552	0.475008	-0.480220	-3.328589	-1.077825	0.334523	-0.521097	-2.127883	-2.615855	-0.897278	0.235950	2.601784	-0.401325	0.046419	0.522189	-0.934203	3.144987	2.198217	2.474577	3.355444	-1.795046	-2.430611	3.330773	0.257077	1.055382	3.115416	-0.137324	-0.430364	-1.308108	1.865488	-0.326988	1.443126	-1.414365	1.496900	0.925920	2.114920	2.318511	-2.418464	-1.254301	-2.479201	0.828483	0.154623	1.653832	-0.088859	-0.625649	0.198896	2.377425	1.280882	-0.013154	-0.333290	-1.268525	-1.000061	0.742103	2.134033	-0.318039	2.356719	-0.179423	2.607518	-0.706643	-1.648662	-0.517009	-0.207588	0.084299	1.582257	-0.680771	-1.178324	-1.969199	2.016680	-0.572183	0.436439	-2.414075	2.527066	0.440086
