X50	X48	X30	X2	X23	X19	X24	X28	X31	X42	X44	X43	X49	X10	X8	X18	X17	X37	X40	X9	X16	X25	X3	X29	X35	X7	X11	X36	X45	X13	X27	X22	X6	X12	X41	X39	X47	X33	X4	X20	X46	X26	X1	X15	X32	X38	X21	X14	X5	X34
-0.370183	-0.264290	1.171132	-1.700031	1.002817	0.515443	-1.746866	-1.194050	-0.290179	-2.220775	-2.910139	-0.274165	-0.672719	-1.608602	2.151691	-1.002056	0.564319	-1.006790	0.030407	1.248674	0.473104	1.080735	-1.490146	0.118214	-1.507942	-1.315209	1.543149	2.848579	-2.177958	1.356740	-1.850311	2.848206	0.639738	0.214897	0.644129	0.627161	-1.793881	0.377673	1.355649	1.457408	0.148369	-1.055600	-0.818964	2.634980	0.914284	-1.615213	2.037239	0.988864	0.541791	0.168383
-2.164054	-0.399331	-0.897018	0.806610	0.608582	0.641222	-1.490297	0.779077	1.561090	-1.296859	-0.938761	-4.377268	-1.362158	-1.342045	-1.773304	-0.703876	-5.136437	1.885376	3.318691	0.613998	0.352528	-1.700627	0.027710	-2.641113	0.479159	-0.973184	0.338345	0.605106	-0.216563	2.143392	-0.589350	0.171936	-2.250078	1.220894	-0.306352	-0.720043	-0.304415	-0.768020	0.379555	-0.565457	0.195761	-0.424980	0.077977	-0.717789	1.650953	-1.468951	-1.102854	0.469762	0.339738	1.468603
1.245012	0.797926	1.659225	-0.364926	1.784101	3.064147	0.575165	-0.249263	-1.170297	0.909079	-0.819724	1.146699	-1.025911	-0.788065	-0.671032	2.026805	1.714580	-1.318544	-2.978396	0.278767	0.378066	0.244452	-0.869139	2.923542	-1.117757	-2.642904	-1.341397	-3.625229	-2.600215	2.198025	-1.852661	0.381660	-2.055032	-0.147077	4.371129	-0.765870	1.078691	-0.867264	1.363386	-0.252670	-0.165645	0.276117	-0.450753	-4.576383	-0.996320	-0.116001	-0.043119	-0.855851	0.254994	-0.280640
-0.384642	2.072525	0.648022	0.603707	-1.562116	-1.401459	-0.542701	2.984726	-0.696909	3.353989	-0.785499	-2.789112	0.325339	-0.485620	0.950076	-1.564301	-1.206907	0.587740	-0.469733	-0.943186	0.781503	1.236671	0.566570	2.645559	1.272817	3.452082	-3.342873	1.001352	0.902340	-3.899719	0.372012	-1.222139	0.744607	-0.422802	-0.324945	-1.264206	0.970081	1.763544	-1.279510	-2.306186	0.850538	0.711979	-0.725795	0.381064	0.733220	-1.556799	0.497783	0.435910	2.206105	0.586274
-0.798266	-0.005698	-0.448489	-0.742275	-0.990327	-3.899892	-0.902732	-0.819670	0.488137	1.559946	-0.162989	5.147477	0.083941	-3.408368	-0.551701	3.048344	-2.547723	-0.568705	-2.424863	-0.017781	-1.639218	2.479879	1.193257	-0.219325	-2.203781	2.028217	0.979145	2.496955	-0.246665	1.828366	-0.274099	-0.665937	0.434630	-0.832769	-3.648396	0.421270	-1.957157	-0.406777	1.143094	1.439568	0.444446	0.022626	-1.354202	1.082903	1.392166	-1.821504	-0.035392	-1.845996	0.086384	-0.414667
-3.748887	1.510192	2.496831	3.500292	-0.566112	0.489283	-2.714695	1.064579	1.670169	-0.133855	-2.083598	2.817994	0.405074	-1.224353	0.767085	-0.882823	1.090934	-0.558901	-1.087887	0.932291	-1.432361	1.591280	1.465687	0.633176	1.973454	-1.761767	0.016100	0.146159	-3.879505	3.672916	-0.089123	1.371914	-0.451470	-2.631313	0.411446	4.462308	0.343047	1.003442	0.338831	-1.704255	1.827960	0.981585	-0.165035	-0.850805	-2.039073	0.641266	0.121579	0.351817	-1.021708	-1.172672
1.040314	-1.969955	-1.192510	2.405215	0.333552	-1.971220	0.791045	1.749538	-0.671954	-2.391938	1.482137	-1.375662	0.196424	-1.084833	-0.774476	0.510261	0.569700	0.953919	-2.142678	0.568926	0.030123	-3.097782	1.804782	-0.334653	0.254610	1.065137	0.028131	-2.265291	0.720552	-4.091040	0.281504	0.073157	0.417374	-0.320781	-1.881809	-1.140011	0.912525	-2.686866	-1.775568	-2.065728	0.678252	0.766181	2.150169	0.721265	-0.337411	-0.987499	1.632413	1.706393	1.924878	1.530185
0.076080	1.988663	0.981319	-0.648577	1.075170	1.892404	-2.182237	-0.944893	-2.523597	1.416179	0.054953	1.236158	-0.660186	2.802104	0.850534	0.688622	0.813329	0.715061	0.640516	-1.123407	-0.664387	-0.005586	-0.824384	-0.616214	0.940240	-1.668856	-0.020945	-1.121467	-4.158224	2.899687	1.455671	-0.043466	0.409325	-0.114862	1.087957	2.927107	0.363751	-0.029540	0.503827	-1.942775	-0.147738	-1.594299	-1.019968	-0.920216	1.957810	-0.147534	-0.761185	0.568559	-0.015582	-1.795313
-2.200126	0.788546	-0.782407	-0.712522	-0.167324	-0.968259	-1.502978	0.685630	1.650153	0.968145	1.617436	1.225289	0.768468	-2.835274	0.166887	-1.342160	3.702039	1.538562	-0.931549	-0.726553	0.693947	0.894905	-1.274294	1.490196	2.366528	-0.839692	-0.523068	1.024039	1.209865	-0.588543	1.744239	0.100644	0.379000	2.473533	-0.122843	-1.318633	0.134605	0.945894	0.820418	0.843332	-0.183069	1.630641	-0.124333	-0.003558	2.532027	-4.159713	-0.002504	-0.066402	0.409367	-2.105679
-9.547874	-1.575671	-0.494217	0.200190	0.267431	0.978522	2.913528	-1.350372	0.296775	2.944538	-2.549910	4.133065	-1.061451	-0.325368	-2.668319	3.385866	-1.109553	-1.802368	-2.137667	-1.239681	-2.043450	0.219504	1.160300	1.787297	3.816836	-0.620922	3.496325	-1.417689	0.578068	-0.084538	1.459752	-1.181672	0.166015	-0.908370	0.165409	0.191185	0.725274	-0.383215	-0.745032	1.932439	0.634442	-0.299350	-1.091706	0.463575	1.129710	0.008846	-0.357786	-0.462364	-0.807126	-3.211989
-0.140378	0.399405	-0.277889	-1.862291	0.940817	-1.429513	-0.123843	-0.096327	-0.010219	1.350489	1.119313	-1.081850	0.629867	-0.579461	-2.086447	0.906944	-0.741658	0.545984	3.644292	-0.782604	0.696764	-0.444890	-2.153214	2.077870	1.799974	-0.191040	-3.588006	1.370138	-1.773087	1.307743	0.234453	1.508047	1.302618	-0.722279	-1.751730	-1.594934	-3.728700	0.182845	0.304748	1.712853	0.283404	3.626762	-1.092906	0.339964	-1.056648	-0.832671	2.677692	-1.424608	1.401873	-1.004863
1.398241	0.822264	-3.827488	1.255277	0.716189	2.158500	-1.078805	0.749855	-0.425253	0.879222	2.489162	2.222444	-1.543912	0.292382	-0.338710	2.142172	0.443139	-0.077105	-3.256421	1.684526	-1.345194	1.625576	2.154162	0.661719	-2.118173	-1.563618	1.167727	0.361636	-0.228156	1.646977	-0.691760	0.216306	1.137041	0.597735	1.214977	-0.621619	-1.464407	0.372952	1.697531	0.735336	-1.506257	-2.136930	0.346734	1.825161	-1.519780	2.199745	-0.573581	-0.943843	-0.770630	1.555977
2.976095	0.258951	1.453069	1.791900	-0.146868	2.326700	1.307779	0.897773	0.887882	1.916895	0.513307	0.220107	-0.932021	0.086770	1.078471	-0.997162	1.309990	-1.197208	1.699814	-0.225458	-0.673176	-1.416153	1.360627	-0.580552	-6.153822	-2.092304	-0.534599	-1.601596	-0.513624	-1.395359	-1.678209	1.653945	0.741387	-1.129106	1.254619	2.407694	-1.071034	-0.807834	1.344100	-1.735886	2.156633	-3.765802	-0.892077	-1.756421	1.761396	0.530641	1.559504	-1.009703	1.072786	0.554902
-0.064204	1.382360	2.995644	-2.533522	-0.134295	-1.094079	-0.558587	-2.711436	-0.050931	-0.673364	-0.658648	-1.348295	2.605458	-1.533796	-1.286164	1.828144	-2.103310	0.768359	0.133532	-0.592803	0.495556	-2.091297	-1.790895	1.115548	2.429063	1.329430	-0.365322	2.438041	2.191425	-1.746014	3.101746	0.404385	-2.198676	-0.542794	-1.096240	4.010445	0.737789	0.586854	-1.992892	0.068858	-1.323114	-0.856984	-2.492316	-2.212184	0.527675	-2.852946	0.741715	0.790354	-0.013067	-1.349523
