X26	X14	X37	X31	X50	X20	X44	X10	X28	X7	X6	X42	X9	X16	X19	X38	X30	X34	X12	X35	X18	X39	X21	X17	X13	X25	X15	X8	X41	X11	X40	X22	X4	X33	X45	X27	X32	X2	X46	X29	X24	X3	X49	X48	X5	X1	X23	X43	X36	X47
-1.983134	0.750339	1.739066	-1.091060	2.054897	0.763882	0.690037	-0.189312	-0.644290	1.944681	-0.557122	-0.323209	-0.344013	-2.631928	-1.787075	0.125187	-1.084199	-0.192929	0.592308	-0.070247	0.013447	0.550781	-0.189090	-3.039983	0.459011	0.475513	0.224324	-1.411894	0.634490	-0.525721	0.748721	1.482396	-0.398153	0.144655	2.453219	1.008713	-1.698454	0.169042	-1.908947	1.117162	0.737580	-0.088862	1.731479	1.154421	1.097316	-0.312769	0.380634	-0.510621	-1.160697	0.436641
2.255989	0.172597	-0.465079	1.835455	1.564059	0.556393	-1.626809	0.310109	-0.597635	0.619381	3.211695	-0.616357	0.445256	0.223260	1.219627	0.370031	1.393188	0.649807	-1.444850	1.817711	0.182776	2.176897	-0.046897	0.482502	-1.066456	2.309869	0.862187	0.624941	-0.306335	1.402315	-0.848744	0.107036	-1.125822	2.384903	0.260062	0.043545	-0.661225	-1.255125	-0.160634	-0.156974	1.997013	0.447088	0.329960	0.088170	0.131847	-0.802981	-0.060541	0.376566	-1.309689	0.013408
0.120943	-0.258195	-0.038854	-1.164411	-0.860984	-1.291171	-0.023290	1.456476	-0.855720	-0.007826	0.817991	-1.795637	-2.105389	2.467062	0.779471	0.070860	-1.660996	0.221034	0.289385	2.016017	0.635727	-1.033887	0.502806	-0.024474	1.632760	-1.282923	0.625455	1.913957	1.271984	0.100458	1.330473	0.037122	-0.116462	-0.617570	-0.431403	0.627100	-2.009951	3.091279	-0.064475	-0.193565	-1.428200	-0.733166	1.307399	-1.329761	1.565666	0.783254	4.254055	-0.220906	-1.011117	0.036517
0.219241	0.518693	1.553943	0.932286	1.183810	-1.497633	-1.150948	-1.012810	4.231886	0.288697	-1.147443	0.881984	-0.693174	-1.930195	-0.441528	-1.920231	0.084188	1.644851	2.006490	-2.414494	-0.805793	2.753937	-1.699082	-1.912134	0.504621	-0.096647	0.941135	2.205455	0.887392	0.700324	-2.175747	-0.965592	-1.339008	2.837235	1.991250	0.690259	1.568193	1.499801	1.475682	-0.444395	2.045088	-0.208326	-1.671017	-0.078076	0.552916	0.599454	-1.432422	0.417941	0.410824	-1.017837
-0.305499	-1.474209	0.406099	-2.294669	-0.437604	2.053279	2.551269	0.926485	2.395265	-2.177732	-0.785110	0.010696	1.896762	-0.277844	1.344653	1.078594	0.447083	-0.244980	-0.154355	0.566886	1.689783	-1.464069	1.148001	-0.859788	0.272308	-0.298826	2.718631	-1.725411	-1.147198	3.135915	0.261823	1.349935	0.889149	-2.791568	-3.188495	-3.163252	-6.097729	1.251560	-0.723782	-0.242467	3.460785	1.221460	0.404470	0.003415	0.485192	-2.221454	-0.501019	1.798866	-2.802224	-1.600124
-0.455532	0.591010	0.225789	-0.309287	-1.449439	-0.075185	1.339982	-0.927427	-0.173580	0.630271	0.426251	0.804800	-2.495652	-0.853944	-1.712825	0.812439	-1.651055	-1.337793	2.287552	0.489393	-0.561768	-2.084847	0.804726	-0.068946	1.423665	-0.384412	-0.003714	-0.551123	1.201420	0.110501	0.231166	-0.809506	1.616064	-0.303018	-0.720464	-0.366982	1.494835	-0.263626	1.564960	1.323693	-0.478445	-0.043978	2.048251	-0.155018	1.117416	-0.019508	-0.536646	0.211708	-0.833117	1.392989
1.259731	1.941853	0.819524	0.900373	-1.265896	0.491147	1.594030	-0.999075	-0.089891	-0.433072	0.319375	1.409249	0.796467	0.586389	-1.068785	0.761046	1.194672	-1.048427	-1.345898	0.496469	0.129024	-1.449378	-1.941989	0.081513	-1.521153	-0.653984	0.198295	-1.684709	-1.449073	0.413685	1.399122	-0.782159	1.056134	-2.218482	0.405907	-0.123865	-3.764843	-1.340535	0.128660	-1.331866	-0.689519	-1.541097	2.756709	0.383781	-2.105184	0.205466	-0.018637	0.242502	-1.285476	2.006993
-0.519620	1.535954	-0.068911	-1.332116	-1.318176	-1.517321	-0.224375	-0.416593	3.800770	0.092418	1.094457	1.272210	-0.394561	-2.933661	0.773787	1.761033	-1.662156	-2.304607	0.612529	-0.665505	-0.024220	-0.145302	0.120898	-1.317579	1.036849	0.759518	-0.934388	-0.148452	1.046883	-0.095258	2.096004	-0.384715	-0.975259	1.090537	-0.344815	1.040307	0.799931	1.487929	0.467250	-0.009066	-0.771375	-3.198839	0.426458	-2.550035	1.044008	0.689191	-0.538524	-0.871595	-0.059839	1.427720
-1.906878	0.986447	0.710716	0.367111	-0.654340	0.050803	-0.121445	1.214583	-3.465786	1.025981	-3.470028	2.128347	3.039492	-1.437065	0.374971	-2.311617	-0.271205	-1.622110	-1.499417	1.864121	-2.673981	1.705538	-0.510511	-1.979954	0.516966	2.760291	0.737255	-0.002886	0.053246	-1.207205	-0.850656	0.082578	0.406791	0.710659	-0.870628	-1.365653	0.001406	-2.669779	-1.469149	-0.173502	-0.618343	-0.900331	2.121216	-0.486784	1.317637	-2.191641	-0.398150	-0.930692	0.202414	0.658520
2.398395	0.324946	-2.406491	1.301119	-1.499887	-2.447293	-0.734944	-0.351638	-1.067005	-1.319098	-1.861027	0.156147	1.017439	0.665617	0.261873	1.415115	-0.075640	-0.288625	-1.384888	-0.420477	-2.123177	2.308431	1.185087	0.676554	-0.563408	1.322818	-0.340675	-0.282186	1.548816	-0.096015	-1.156952	2.711846	1.147290	-1.266995	-0.682855	0.187950	-3.781871	0.538926	0.725493	2.090202	0.031002	-0.817206	0.276732	2.474051	0.496765	-0.212767	0.148137	0.581653	-0.942558	-0.557606
