X23	X45	X34	X16	X42	X32	X36	X9	X37	X43	X41	X8	X20	X4	X46	X15	X28	X25	X39	X48	X40	X17	X21	X19	X49	X27	X14	X11	X13	X2	X30	X33	X18	X3	X35	X24	X7	X47	X50	X5	X31	X10	X44	X29	X1	X22	X6	X26	X38	X12
-1.097215	0.615742	1.962596	1.105892	0.680996	0.561352	-1.817581	0.834640	-1.000517	-1.156258	2.148257	0.446292	0.650647	3.157342	2.777731	0.659857	0.934216	2.679616	-1.198878	-4.032756	2.044353	-0.071113	2.934423	-0.457199	3.149256	0.978565	0.696286	1.206523	1.819931	-1.287547	0.743956	1.301980	1.272798	-0.077896	3.027835	1.337272	-2.052747	0.291688	-2.668062	0.750740	-0.043328	0.018329	1.957850	0.686766	-0.175787	-1.269802	3.137646	-1.752498	-0.017639	-0.021700
-0.260052	-0.285171	0.840200	-1.688757	-3.756270	-2.061644	-1.986397	-1.710557	-1.252099	-1.746272	1.956764	1.969171	1.063978	-1.481668	0.950339	1.298877	-1.874584	-2.508404	-1.921335	-1.155135	2.481427	-0.573871	-0.956991	1.673405	2.523313	-1.566269	-0.128936	-1.089815	-2.201111	-1.016608	-0.569633	0.423932	-0.789471	2.006850	-1.907448	-0.325485	-1.101314	2.478091	3.032168	-1.143635	-0.792206	0.810869	-1.254218	-1.093243	1.624684	-1.187594	-0.545963	0.159528	2.381873	-1.212682
0.217924	2.118527	1.298323	-2.794996	-2.871432	-2.957215	0.039537	-2.519112	-0.238623	-4.837513	1.556722	1.823815	1.871242	0.929693	-0.222346	1.139290	-0.115790	-2.387224	-2.609269	-3.833499	4.342815	2.483639	-0.334831	0.468402	-3.049800	1.970218	-0.873491	-0.607035	4.061443	0.164562	2.088838	-1.224723	1.202245	-0.015072	-1.101033	0.159662	-0.810278	2.734665	1.826397	-0.051978	0.401016	0.524960	-0.684057	-0.035420	-0.043176	1.056450	0.915436	0.419712	-0.797365	-1.020785
-1.622290	1.509944	1.085917	-1.134232	-2.043280	1.546464	-2.120050	-2.674361	0.759297	1.645310	0.180313	-1.373029	-0.640868	-3.109762	-2.279881	0.914557	2.969678	0.058907	-0.221674	-1.119884	-0.740930	0.021552	-0.120450	0.415493	1.844976	-3.053299	0.488347	0.470211	0.637173	1.849909	-2.182938	2.008893	0.737069	0.403388	-0.055038	0.026188	1.201795	4.106789	1.102833	0.531899	-0.311374	0.574699	3.171386	2.035943	0.041742	2.521162	-0.689258	-0.440186	-1.162067	-1.195027
2.207398	0.562262	-1.126155	0.379128	0.873598	0.381082	1.650126	-2.052410	-0.707128	-0.269061	-0.454650	-0.766932	0.416548	0.111062	2.458361	0.770502	-0.040176	-1.487631	-0.195853	0.381058	-0.647375	-0.534766	-0.609614	3.653712	-2.777047	1.510948	-0.480814	0.343268	-1.222756	0.870869	-2.437988	-0.892007	-1.832043	0.781601	1.631363	-1.643250	-0.908909	-0.410978	-0.361764	-1.879374	-1.880572	-2.702835	1.136786	1.319894	0.768176	-1.321138	1.452361	1.764520	0.368599	0.587032
-0.558302	-3.838173	0.303618	0.198358	-0.012707	-1.374715	-2.242910	1.741213	2.285120	-0.535270	-0.001667	0.100793	1.405574	1.584000	3.518338	-1.394652	-0.621534	0.261639	3.110415	-0.338598	1.578208	0.702695	0.610060	-0.427493	1.624055	-1.429659	1.477243	-0.810011	-3.510105	-0.916588	1.315944	-0.046067	0.081682	1.191682	-0.667548	0.434133	0.046414	-0.148534	1.522406	-0.124992	-1.769692	-0.187250	-1.118555	-0.234286	-0.677101	-1.190985	-0.835309	0.392655	-1.636214	1.999681
-1.423145	2.643793	-1.768756	-0.019080	-1.803881	4.730099	-3.666943	-1.599552	0.271898	4.828866	2.344498	-3.850501	3.359624	-1.240992	-0.883111	-0.590395	-1.373195	0.085795	-3.286978	7.247215	-4.672746	1.434847	-0.905038	1.011021	0.780771	1.042301	2.651021	-0.899409	1.190258	0.881316	-0.389387	-2.732783	0.270705	-0.267540	-9.058486	-1.074357	0.730424	1.807951	-4.992853	1.310684	-0.178404	-0.260474	-2.108784	-0.421035	1.568530	2.983576	-0.731832	-0.160393	3.909983	1.044952
-0.585217	-0.413674	2.777179	-1.200887	-3.571386	-1.744145	-2.591549	-1.368395	0.702577	1.534096	0.047671	-0.791283	-1.493769	-2.142706	1.871439	0.018770	-1.099308	1.867516	-1.706522	-2.779381	2.257289	-0.361339	-1.385936	1.480640	0.500362	-0.840302	1.771943	-1.623823	0.740440	0.933034	-2.518202	-0.111013	-2.208856	0.829198	-2.673978	-0.290395	-0.062059	2.832070	1.959241	1.133785	-1.024076	2.877156	-0.843932	0.211605	1.057320	1.050376	0.897727	1.633759	0.462309	2.020238
-1.582515	-2.059985	0.526501	-1.549880	0.152314	0.167893	-1.276697	-1.124033	1.136605	-0.647085	0.597178	1.514046	-0.341822	1.779796	-0.819280	1.179748	1.044757	0.184242	3.627691	-0.170613	-1.124598	-0.823497	0.162257	1.402713	-0.120071	-0.364086	0.776388	0.135395	2.213613	2.299032	-0.499191	2.692253	2.996516	0.443525	4.351056	0.114173	1.642479	-0.481537	-1.419084	0.183883	-0.302964	0.144504	1.137696	-3.149949	0.841109	-1.416948	-0.019865	0.643912	-1.025616	1.086526
3.599412	0.260316	-0.164187	-3.693638	-0.078158	1.542258	-0.618825	-3.762100	-2.385030	2.678456	-0.619135	-1.767533	0.971682	0.930984	-0.921257	-1.856376	1.034191	-2.312366	2.301338	2.106959	-2.144836	0.838888	-0.894950	4.198747	-7.647550	3.193592	0.022266	0.205593	2.789658	-0.161144	-2.621475	4.558063	-2.312427	-0.334735	-1.512290	-0.512490	-0.987266	1.034061	-0.192111	-1.922812	-2.963471	-0.744375	-1.051025	1.580697	1.537943	-0.180757	-0.665650	-0.731468	2.441295	-0.874878
-0.336847	-2.945641	-3.261922	1.747313	0.620966	-1.700737	-1.609360	2.143605	-1.375499	3.921832	-1.154451	-0.925137	-0.137665	0.478572	-5.522510	-0.491111	-1.617210	1.359534	1.607390	1.511613	-1.098293	1.736695	0.083927	-2.481364	-2.752483	0.592822	1.067598	-1.506846	-1.709602	-0.021906	-0.530648	0.305141	-1.283434	-2.421924	0.667979	-0.724793	0.307562	-0.813885	-2.161431	-0.444677	-1.926060	-1.281920	0.071406	0.044486	-0.665715	-3.325595	-0.510344	0.675401	1.144781	-0.983464
-4.306643	0.265073	-0.137099	0.278489	-0.258317	-1.985200	0.015422	2.386294	-0.018343	3.489952	-0.082121	-0.207163	0.250823	-3.084158	-2.472887	-0.207050	-0.540841	3.082570	0.669995	1.526475	-0.590217	0.249497	1.184339	-3.815057	0.415483	1.331972	2.630141	-1.393591	0.076882	0.800660	2.084106	-4.902849	-0.594135	-0.629607	-5.290069	-1.487976	1.885965	0.254686	-1.381056	3.322424	0.096415	-0.599366	0.339656	1.539083	-1.732001	2.584391	0.918093	2.428548	0.822721	0.127287
-0.976095	-1.613518	0.987356	-1.423069	0.329855	-0.909170	0.863827	2.789178	1.856530	-3.345000	-2.091599	1.236527	1.484688	3.383965	0.656929	-0.396683	0.101082	-1.361830	2.006478	-1.033107	1.552586	-0.321346	-0.935956	-1.305802	0.763971	-1.525305	-0.511470	-1.701818	0.509147	-0.353728	2.562507	-0.308183	0.686991	1.879997	2.421413	-2.814663	-1.138146	1.259032	-2.287189	-0.310590	0.539639	1.990806	-1.476918	-0.742304	1.305213	-2.725741	0.991964	0.448673	-1.285987	0.541365
-3.478465	2.240133	-0.271660	-4.729872	2.484719	2.285858	1.018670	1.689515	1.134124	1.592639	-4.772255	-1.041608	-1.322347	2.589497	3.568075	-0.941480	0.282417	1.430176	0.234174	0.945862	-1.366138	-1.289366	-1.886505	-1.397207	5.179958	-0.444906	-0.024597	-0.471012	0.872668	0.786294	1.243687	3.288661	-0.716123	0.187057	3.641236	-1.437700	-0.015316	-2.708221	1.976434	0.479682	-0.754645	1.317219	2.520710	-2.134455	-1.626604	-0.424180	0.549743	-0.372354	-1.025806	0.355306
-0.599393	-2.204779	-1.108181	1.722581	-1.665031	-2.894421	-0.312904	0.745255	1.244517	-0.653956	4.528707	1.128835	1.037090	-0.111227	3.881697	3.206681	-0.258414	-1.911675	-3.541865	-0.737610	0.018738	-0.870934	0.161460	1.287106	-0.795557	0.486891	1.110759	-0.425723	-2.840232	1.116472	-3.332566	0.998098	1.103746	1.608498	-1.399186	-0.139579	1.552318	0.992810	-0.053378	-0.962271	-2.602334	-1.292754	1.234053	1.803606	-0.108939	0.730730	1.737213	1.209082	-1.759307	1.686278
-1.277384	1.351979	1.622069	-0.159706	3.149598	5.027767	-0.470897	2.245676	-0.412376	-1.434591	0.735917	-3.119661	0.208940	1.492664	3.768235	2.088957	-1.590563	0.685505	0.857855	1.975871	-3.124613	-0.389329	2.040451	-2.118054	0.023272	-0.507583	-1.150064	0.901909	1.750820	-2.073477	1.834076	-3.368430	3.025308	-1.363827	-0.879610	1.392036	-2.735648	-1.926428	0.361487	-0.228189	2.415990	1.890512	-3.909405	-2.389071	-1.396487	-4.038422	-1.252975	-0.214180	-0.735494	-0.091040
-1.062123	0.767120	1.158999	2.478480	-1.812505	-2.517866	0.589121	-2.759632	-1.953647	1.182194	-0.314593	1.723174	0.225097	-0.053367	-4.277712	-1.569480	1.290254	-1.212109	-3.432681	-1.414028	2.249180	1.063412	-1.723856	3.804182	-0.827316	1.798937	-0.022193	-1.671863	0.161186	-0.332230	3.714607	-1.025873	-2.316433	-1.448517	-4.435615	-0.220848	3.072366	1.859931	-0.011599	-0.594279	1.698304	-0.464418	-3.031843	-1.875190	1.372873	-0.318425	-1.684548	-0.809362	-1.154099	-0.166461
-0.091263	-1.252688	-0.362438	-0.803560	2.745372	1.838905	-2.062031	3.133362	0.632436	9.005310	-2.648242	-1.760899	-0.281557	-0.122125	-1.423542	-1.613134	-1.155926	3.997154	5.050302	2.197637	-3.931786	-2.134198	0.687623	-4.035026	-0.231203	-0.872023	3.427084	0.493050	0.234528	-1.507446	-3.761720	1.563983	-1.558173	-3.156720	7.447178	2.068862	-1.855075	-4.400223	1.250963	0.318052	-0.294963	-0.106131	11.971450	-1.991129	-0.304253	0.993063	-0.104216	0.603059	-1.632439	0.771528
