X38	X20	X14	X7	X17	X22	X46	X21	X40	X16	X47	X24	X6	X1	X45	X37	X41	X27	X39	X36	X29	X11	X48	X2	X19	X28	X33	X35	X10	X3	X44	X4	X30	X31	X42	X32	X23	X26	X9	X18	X34	X15	X13	X49	X12	X25	X5	X50	X43	X8
0.702106	-1.851797	-0.179857	-1.989474	0.244979	1.264389	1.600114	-0.037767	-0.370328	-0.699565	-1.282782	-0.326231	0.337261	1.625660	-0.384099	-2.141619	1.248247	1.802684	-0.080902	-0.375028	-2.017591	0.765012	-0.917399	0.262106	1.396915	0.476362	-0.404320	0.465563	-0.260635	0.904634	-1.254212	-2.169020	1.989179	-0.357621	1.561944	-0.212708	-0.138078	1.294495	1.574565	1.112380	0.483295	-1.478113	-0.920837	2.518926	-0.000264	2.884729	-0.335515	0.882439	0.338334	1.197580
0.719517	2.179489	0.470056	-0.534115	-1.638984	-0.049058	0.198772	-0.455621	-2.153461	3.423341	-0.976953	-0.934877	-0.893941	0.037379	-2.620940	0.312739	0.074885	0.730980	-1.204475	1.036275	-1.468717	1.343470	1.643271	3.719961	-0.402291	1.241039	2.103205	-1.806458	-1.833337	1.506855	-0.607701	-2.418041	-1.440604	-0.033826	1.122918	3.317569	0.468553	-2.350291	-2.509570	-0.294044	-0.413105	1.826050	0.319204	-0.037108	-1.836853	1.307202	0.956234	1.127631	1.182482	3.203475
-0.111621	-0.506174	3.225356	-1.073065	2.304636	-1.206608	3.133105	-0.303271	-2.174019	0.459238	-2.583264	-2.124808	-1.550779	-0.730498	-0.842232	-1.723149	2.918553	1.020050	0.049727	1.177751	-2.765692	-1.369928	-4.504712	-1.960070	1.290201	0.234797	0.444371	4.072632	0.600607	0.345025	0.419111	-0.494614	-1.051313	-0.487332	-0.115417	1.173519	-0.398395	1.950539	-0.077026	4.720808	-0.259760	0.154907	-1.491925	-0.531162	-3.005425	-0.740161	-0.815314	-1.140392	0.211857	-2.031007
-2.657324	1.829707	-1.203429	1.100421	1.326377	0.025649	0.562559	0.835885	1.260249	1.506097	-2.626432	-0.210763	-2.442352	1.112228	-3.294370	-0.822331	-1.951526	1.469891	-2.004812	1.428252	1.634350	1.775592	1.426638	1.338249	0.095990	0.247911	1.751910	0.780552	1.614312	3.334781	3.640665	-0.378546	-2.415467	-1.360479	-0.154788	2.237404	-0.303227	2.180101	-2.347027	-1.085494	2.314355	1.921509	0.325854	2.817804	-0.082646	2.928502	-0.816609	1.651169	2.119755	1.413711
0.705269	0.257599	0.624893	-0.658362	-0.959063	-0.421002	-0.444843	-1.436862	-1.303050	-2.129468	-1.924600	0.616819	3.291982	-0.360970	2.825744	-0.753541	0.315082	-0.790777	0.347208	-1.309739	0.076262	-0.600662	-1.319763	2.120599	1.384555	0.258643	1.381159	-3.627365	-1.790685	-1.355076	-2.222443	-0.766762	-2.210037	1.669035	-0.113421	1.413189	-0.573987	-0.954741	-0.837747	0.792982	-1.366822	-1.753864	-0.750906	0.204108	-0.538328	1.251636	-0.306097	-0.077554	-0.944493	1.443809
0.016641	-0.062322	0.684382	-1.064545	2.069168	0.325411	1.834672	0.763215	0.535021	-0.128203	-1.164866	0.490900	-0.522959	-0.626117	1.609927	1.721484	1.184533	1.199516	1.446054	-0.465456	-1.267789	-0.286769	-1.096925	-2.930958	1.081044	-0.523939	-3.079452	2.243573	-1.205460	0.902847	1.442652	0.656610	0.661107	-0.802296	0.352447	-4.514586	1.039980	0.050297	2.033328	1.655310	0.384504	0.238383	0.243070	-0.783046	-0.079377	-1.310741	-0.687080	-0.563754	0.504266	-1.882632
-2.422990	-0.209997	-0.202948	-0.828214	0.960563	-0.113093	0.301022	1.465517	-0.543440	0.994839	-2.314483	0.023205	0.273332	-3.792450	-0.650626	-1.025295	1.113124	-1.001044	0.269328	0.580210	-0.265799	0.649465	-1.033706	0.346799	0.626080	-0.073354	0.788054	0.552701	1.081228	-1.005270	-0.066662	0.158984	1.091319	0.332712	-0.586898	1.174857	-0.694472	0.913590	1.061998	0.019643	0.201889	1.276959	1.217783	0.035621	1.305936	-1.921189	-0.583773	-1.028473	1.555098	1.443886
-1.764393	-1.032045	-1.213492	0.811048	2.299594	-0.100751	2.014235	0.439661	1.752795	0.356516	0.099720	-0.670676	-0.362713	-1.476895	2.211171	-0.688285	0.905254	0.992075	2.249327	-1.015813	1.054164	1.203538	-1.288664	-1.338006	0.503412	0.188101	0.518276	2.796731	-0.725391	0.782665	0.370928	0.324425	0.106695	-0.786885	0.626629	0.343643	-0.582783	0.801006	2.010914	1.924815	0.723801	0.155121	-0.798254	0.219578	0.925796	-0.284184	-0.701764	0.254071	-0.177688	-0.378139
-0.224148	-1.196732	0.614802	2.269806	-1.680436	0.784608	-1.365485	-0.834906	0.054314	0.226729	1.235120	4.800233	-3.022978	0.419011	0.145403	0.253388	2.292845	-1.421379	0.207283	-1.768948	1.850972	-0.644351	-2.669645	2.894513	1.292379	-0.361294	1.765014	-0.419929	-0.827610	-0.893330	0.481449	0.129451	-2.450387	-1.504452	-0.100653	1.563991	1.469092	-1.157684	-0.248829	2.947577	0.114909	0.366285	0.340040	-2.409235	0.085866	-0.038013	1.140954	-0.032558	-0.281444	1.520107
0.784410	1.816079	-2.648459	-0.835259	1.842883	-0.265041	-0.451161	1.796045	1.572316	2.195029	-0.042220	0.691711	3.735040	0.844670	0.829869	-0.635921	-0.370975	3.092350	0.255025	-0.823954	1.029626	1.043763	1.400102	0.643984	-1.808247	-0.361593	-3.049133	-1.124886	1.114944	4.476276	3.041008	1.312346	0.639752	1.524366	0.687777	-0.788003	0.038940	0.142824	0.145984	-0.855409	0.380617	2.045495	-0.375741	-1.147506	0.540493	-2.422278	0.782533	-0.652821	-2.209511	-0.242511
-1.572071	1.032611	1.749781	-1.547711	1.155242	-0.273671	-1.201576	-0.723401	-5.568898	-0.630095	2.036426	0.690803	-1.124947	-0.778842	2.422895	1.188215	0.604461	-1.105503	0.904013	-0.673021	-2.629331	0.965730	2.301980	1.786606	-1.783196	-1.421708	-0.042503	1.231609	0.993265	-0.072665	-0.183751	1.684863	3.630944	-1.234958	-0.560678	2.987059	0.300272	0.673730	0.246482	-2.210575	1.192563	-0.953071	0.160677	0.433804	0.075049	0.196416	0.265828	-0.842040	0.712593	2.244834
-0.731888	-0.510791	-0.266281	1.996404	-0.367973	1.867116	-0.590485	-0.200092	0.680888	-0.427198	-1.590904	-2.897872	-1.586172	-1.056897	-1.113611	-0.605230	0.742167	0.014303	1.092449	0.702326	1.805458	0.823335	-1.521423	-0.175768	1.181966	0.440660	-0.205046	0.931345	1.640786	1.209203	1.873232	-0.219724	0.533500	1.409589	0.195569	-0.585568	-0.067754	-1.168706	-0.435949	0.789472	0.592907	-1.535805	2.090692	-0.006465	-2.661509	0.535570	-0.073478	-0.312319	-0.482622	0.256829
4.010797	1.702949	-3.138770	0.779058	-1.438848	-2.116329	1.734367	-1.729918	3.190653	-3.563127	-1.670389	0.588574	-1.058238	-1.122426	-0.036718	0.888950	-1.444065	0.366909	-0.446719	-0.397365	3.167380	-0.111541	2.734054	-0.582812	-1.790057	-0.445869	0.688656	-1.190765	0.705541	-1.415159	-1.943868	1.396991	2.984128	0.351982	-0.614594	-1.672521	-3.932881	-0.822938	-1.089027	-2.126947	-1.913543	-1.576731	-0.398022	1.023341	0.421461	-0.052641	-2.022239	-0.612601	-0.446804	-0.171156
1.286482	-1.270826	-1.144303	1.791576	1.534630	2.212377	-5.239413	0.221678	2.093267	-1.007594	0.090205	-0.416185	-0.373275	1.457688	2.972421	0.849852	-1.444799	-2.537903	-0.874948	0.730835	2.317970	0.518433	-2.645360	0.805016	0.355597	0.209754	-0.762865	1.283361	-1.454934	-2.681558	-3.021483	-1.106378	-1.579855	-0.275685	0.067084	0.230829	-1.283558	2.112805	-1.021004	1.884869	0.223796	0.185823	0.779949	2.982863	0.673556	2.953067	-0.102437	1.096897	0.593690	1.508872
0.307323	-1.210177	1.901549	-1.950232	1.790107	0.875309	1.237722	-0.347933	0.335271	2.316736	0.639705	0.992291	1.379499	-0.403618	0.910718	-0.615777	1.024925	0.387612	-0.510759	-2.339950	-1.825888	1.105619	-0.601073	1.989883	0.564464	0.657310	-1.810532	1.075264	0.152501	0.581363	0.499874	-0.405832	-0.359523	0.107335	-1.107233	-1.827354	-0.851407	1.544472	1.508083	1.101413	0.027262	2.813569	-0.119680	-0.511532	-0.236440	1.955740	-0.334285	2.058374	0.030058	0.376299
-1.904260	1.200073	2.374417	-0.351355	0.344481	-1.139698	-0.745384	-1.341998	-3.054737	0.322493	-0.785626	1.665210	0.330013	-0.851996	0.430141	1.546968	0.630160	0.017277	-1.207588	-1.015845	-1.075154	1.977944	1.285662	1.268567	-0.325751	-1.535168	2.839257	0.918176	0.520407	-1.366219	-1.015128	1.828886	0.978771	0.637937	0.010943	4.280796	-0.121913	-0.777131	-1.156140	-0.719051	-1.167130	-0.017118	0.214955	0.843154	-1.695742	1.105879	0.149446	1.387405	-1.062051	2.289948
2.653314	0.236110	-1.131071	1.941416	0.918793	-0.784893	1.787922	0.474746	6.100887	-2.806981	0.078934	1.300036	2.646002	-1.213037	2.428469	-0.537699	-0.011287	1.372646	0.850085	-1.985908	3.567948	2.992620	-0.759498	-2.367896	2.666158	0.168644	-2.319363	-1.411607	-0.733271	-0.087803	-2.483477	0.330952	1.403159	2.419253	1.939749	-3.679317	-1.397374	-0.038507	0.736107	2.727869	0.706747	-1.780361	-2.819135	0.333373	-0.795028	-2.367559	-1.126213	-3.270325	0.134403	-3.393479
-0.445097	-0.947487	-2.018204	-1.202292	-0.028253	2.229740	-0.992577	-0.152099	2.596786	2.784281	-0.455629	-0.223387	0.516889	-2.717354	0.405978	-3.558778	0.805086	-1.375488	0.999252	0.601607	0.564939	2.412137	-1.742754	0.412858	2.661404	1.082284	-1.345710	1.454572	-1.329203	0.593591	0.849234	0.602959	2.114975	-0.375544	0.284489	-0.772578	1.005662	-1.209516	-1.326898	2.063159	0.688337	1.049752	-1.417690	-2.916760	-0.048341	-2.972206	2.590546	-0.494194	-0.454720	0.577760
0.613981	1.309510	-3.378611	0.910811	-1.459566	0.078617	2.884049	0.977539	3.504061	1.012051	-1.122008	0.720003	2.560580	1.064340	-0.504364	1.637190	-0.720079	4.655768	0.909384	-2.985733	2.234779	2.348651	0.159274	-1.160809	-0.685814	-1.183707	-0.598496	-2.790873	-0.205703	1.936406	3.210166	-0.014981	-2.876316	1.739956	-0.059010	-2.056386	-0.984515	-1.210604	-0.761117	-0.044578	0.740665	1.122789	-0.012598	1.053381	0.092680	0.542100	0.359576	0.307297	-1.231353	-1.170516
-1.015576	1.906120	-0.548628	1.541043	-0.586310	-0.228107	-0.639284	-0.959164	4.686350	0.073702	-0.232888	0.278028	0.828420	0.316633	-0.746695	2.684347	1.049621	0.233816	0.187928	-0.692743	2.101164	1.770338	-0.144466	-1.988860	0.183862	-0.944099	-0.763190	0.349392	1.559366	0.484784	0.524478	1.699459	-2.094764	0.432665	-2.205067	-1.674928	-1.141171	-2.310526	1.292559	-0.059692	-0.765727	0.752007	0.093621	2.265024	-1.775800	2.333400	-1.036313	1.982782	-1.133551	-1.881445
1.027964	0.560050	0.486628	0.264684	-2.078263	-0.966899	-2.894873	0.108386	1.024386	-0.531066	-1.763680	-1.246378	2.477877	-2.442492	0.790486	0.602427	0.705228	-1.297580	0.024393	-0.325926	-0.071152	0.101048	1.776915	2.206209	-0.660544	-1.372325	2.253881	-3.176755	-1.052688	-1.693424	-0.788159	-2.009652	-3.427901	2.310475	1.731973	-0.508640	0.607080	-0.863702	-1.871268	-0.077880	0.980824	-0.367841	-0.530265	0.773729	2.433874	-0.862513	-1.218896	-0.744465	1.804801	0.894020
-0.977767	0.653842	0.989964	-1.070305	1.776259	0.283051	1.556961	0.744695	2.523620	-1.219624	-1.984735	-0.398284	0.599458	0.219669	-0.045891	-0.562395	-0.967548	1.212971	-0.869120	-0.548128	-1.807535	-1.871636	0.990187	-2.461295	0.273566	0.052703	-2.500603	0.390864	-1.522321	2.647175	4.255983	3.620601	1.889962	-0.022442	-1.069955	-4.195193	-1.253853	2.179127	0.318371	-2.225826	-0.621155	0.139603	-0.262615	-0.797881	0.834711	0.384255	-0.854806	0.835507	0.390049	-1.065946
0.755215	1.343847	-2.386037	-0.115821	1.018946	-0.304510	1.044033	0.081667	2.669291	-2.762998	1.850756	1.610177	-0.121565	-1.392535	-0.074165	-0.416336	0.470331	1.000430	-0.402272	-2.011494	1.614735	-0.945053	2.862700	-1.826494	0.547401	-0.024398	-1.190740	0.909657	-2.051322	1.881991	2.694851	-0.368711	1.527865	0.352507	2.744882	-1.663239	-0.918588	0.319150	1.741196	-1.627998	-1.643236	-2.381213	0.291203	-1.333479	1.475032	-2.250913	-0.889040	-2.843294	1.462369	-2.143387
