X51	X49	X76	X17	X38	X82	X43	X5	X32	X89	X28	X98	X84	X36	X22	X34	X29	X11	X86	X26	X58	X25	X30	X90	X1	X19	X50	X8	X87	X61	X13	X27	X77	X81	X68	X74	X6	X69	X39	X67	X14	X45	X40	X18	X48	X97	X2	X21	X70	X71	X41	X47	X94	X37	X24	X23	X80	X15	X4	X99	X12	X53	X60	X3	X35	X56	X9	X96	X75	X57	X20	X16	X72	X10	X46	X78	X64	X54	X100	X59	X44	X7	X63	X93	X33	X83	X66	X52	X55	X95	X65	X79	X85	X88	X92	X73	X31	X62	X42	X91
-1.284882	0.851752	-0.243001	0.110243	-1.148896	-0.736265	1.251017	0.130744	-0.861677	-1.756662	0.391048	0.175111	1.734731	1.968604	-0.998351	0.848718	-0.120572	1.143246	0.241672	0.652734	-1.222179	0.510475	-1.895879	-1.357948	-1.585677	-0.905683	-1.147605	-1.053447	-1.950667	-1.400281	-0.005008	2.028404	1.699721	-3.256522	1.162247	0.580973	-0.601408	0.073592	-0.044423	-3.148147	-0.526875	-0.854034	1.496285	2.613574	-1.317499	-2.653874	1.647629	-2.117215	-3.350467	-3.579717	1.951172	0.548327	0.391925	0.610370	-1.159608	-0.689867	-1.442298	-0.851242	-0.636473	3.397116	2.595635	0.934858	2.458635	-2.294705	-0.826311	-3.669271	0.577793	1.070948	1.868221	1.391455	0.139367	2.174131	-1.639089	0.808072	1.441791	0.714519	-0.406426	2.105062	-2.605603	1.401491	0.271341	1.600073	0.751956	-2.003865	0.740648	-1.768814	-1.942392	0.266836	0.498374	3.652781	1.162894	-0.694020	-0.647636	-1.265024	2.312654	-3.962062	-0.923726	1.978336	-2.553805	4.407419
0.532424	0.888512	-0.466784	2.166534	1.223665	-0.959541	1.975186	0.221437	-0.669633	-0.610296	2.642974	1.709093	-1.020280	2.317396	0.141673	-0.237561	-0.264424	-0.788559	0.544190	-1.115691	0.294235	0.048150	-2.218242	2.260708	1.001913	1.966980	-0.083537	1.114467	0.546999	-0.446360	-0.814760	2.991238	-0.553656	0.795204	-0.670596	1.177888	-0.151059	-3.174825	1.504750	-0.278340	-2.350857	0.785145	0.008735	2.084019	-1.903255	-0.165053	2.079956	-2.762961	-2.941412	-3.514547	0.171908	-1.440344	-0.443888	-0.822418	-0.306177	0.676558	0.403306	-1.218098	-0.844535	0.865240	0.734436	-2.254895	1.238079	5.069417	-0.984547	2.218040	-0.867326	2.350718	-0.392655	0.249971	-2.432301	0.206497	2.540038	0.768020	-0.381621	-1.549844	-0.042878	-1.242686	-3.820423	-2.344998	0.932713	-0.651498	0.037547	0.119309	2.050952	-4.162341	1.887702	-0.531225	1.625832	-0.908629	-1.602380	-2.154971	0.291735	-1.604367	1.187482	2.761324	-0.308476	-2.980066	0.694991	1.547422
1.163472	6.864375	-1.633763	1.076954	-0.514876	-0.389854	-0.921183	-1.855873	-0.029358	-1.608379	0.481821	-1.163877	0.188588	2.604049	-3.346609	1.119092	3.313765	2.560570	-0.069556	0.100284	-1.452666	-2.243271	-0.802930	0.823912	0.190912	1.470857	-1.971826	-0.489052	-1.317619	0.259045	1.123053	2.528819	0.660642	0.549072	-1.023882	-1.231301	-2.557033	-2.691229	0.322556	-0.826058	-1.283630	-0.394789	-1.286219	-0.276882	1.010439	4.199597	0.466452	-0.323917	-0.192190	3.232882	-0.890548	1.231617	1.735197	0.054655	-0.425641	1.551286	2.143336	0.122631	-1.069268	-1.981837	1.143781	0.557668	0.848579	-0.764722	3.638532	-0.360593	1.320898	-0.866044	-2.414618	1.311931	1.166753	1.117368	-1.211298	1.565138	1.098527	1.590705	0.876660	-0.887926	-2.340396	-0.496012	-3.047977	1.342618	1.350077	4.127464	0.472413	0.968064	0.394648	-0.367251	-1.615086	1.949640	-1.801270	1.761895	-3.868743	1.227975	0.551650	-2.778813	0.124990	-1.139028	-1.189673	-1.300891
1.285893	0.381902	2.047639	-0.998858	-0.261662	-0.509601	1.364101	1.967932	-0.028428	0.655690	-1.512598	-0.156597	-0.589172	1.886102	-1.321302	-2.495782	-0.302494	-1.461357	-1.230951	0.441674	1.047208	-1.491788	0.567146	-2.705736	-0.970299	0.366829	-1.466858	-0.082371	-0.581612	0.791837	-0.134667	3.554408	1.836936	0.621953	1.040078	-0.262005	-0.553299	2.053930	-0.782696	0.723392	-2.985184	-0.478234	0.530318	-2.162293	-2.015851	-2.480177	0.596206	1.454982	-1.391608	-0.566860	1.846323	0.981503	0.067913	0.012864	2.403506	2.010016	-0.029670	0.507830	-0.216234	2.086910	-2.089082	-0.221475	0.632787	1.816589	-0.296835	1.656701	-1.466363	2.493513	-1.615927	0.961891	2.099804	0.319308	2.231227	-1.610127	-0.244417	-4.359202	0.633187	-0.406635	0.875108	0.274965	0.987052	-1.664330	-0.985810	1.779217	2.190126	-1.066899	-1.055235	-3.153600	1.376746	0.128938	0.199783	0.974782	0.265806	1.063807	1.735978	-0.858120	2.637609	-0.018026	-0.598583	-0.741267
3.686444	1.949675	-1.136453	0.978639	-1.167316	1.766132	0.783884	0.862435	-0.010876	3.116464	1.038207	-0.296560	2.988517	-0.634745	-1.417817	-1.222300	0.425870	-1.123744	0.932211	1.447645	0.415636	0.076393	0.957219	-0.405969	0.091839	2.696894	0.383436	-0.090083	0.036702	1.067996	-0.217356	-1.751353	0.636332	-0.274148	1.248733	1.078256	1.262710	-0.005724	1.283201	-2.375958	0.775046	0.526700	-0.611729	1.120072	0.405511	-0.143175	-1.593263	-1.354179	-0.371533	-0.194615	0.568574	-0.792019	0.882948	0.674712	0.204939	-1.746624	0.020824	1.640773	-1.032437	0.195518	-1.321157	-1.805874	-0.943672	1.545635	-0.596261	1.393417	0.961484	-1.800687	0.022963	-0.242465	0.299961	1.009449	0.416643	-3.203810	-0.381266	4.358244	-0.052446	-1.208822	-3.013618	-1.298032	-0.267123	0.865223	1.753775	2.117591	0.389122	-0.570527	-1.932409	1.954706	1.535322	0.908658	-0.018085	0.380599	-1.752324	-2.530283	0.177882	0.270851	0.524529	-0.114173	-1.974491	1.890846
3.349821	-1.340983	0.636026	0.305364	2.284575	-1.844297	-0.386732	0.628836	-3.126701	-4.128324	-2.739250	-0.324954	-2.666514	2.624206	-1.345728	-2.711021	-3.122235	-4.142785	0.815143	-2.207746	-1.502822	-0.367263	0.788957	-0.258334	0.351389	2.068261	2.054432	0.862769	-6.725131	-2.096469	-2.517448	1.482803	-0.911373	-1.798669	-4.202229	1.323553	1.612696	2.040821	3.563269	-0.754795	0.697164	0.148456	1.626327	3.089293	2.282251	-1.245247	1.214434	-0.823436	-1.046410	-1.148177	-1.520241	-0.752059	-1.375862	1.674109	-0.716471	-3.214428	0.214832	-1.286412	-0.184797	-2.834173	-0.334727	-0.800457	2.214025	-2.630737	-1.799631	-1.470487	-0.138551	-3.556954	2.391437	0.579870	0.765296	-1.084744	0.868096	-3.247785	-0.227729	1.606298	2.131858	-0.196491	0.548529	-0.330612	-2.273861	-0.670854	1.354626	1.863341	2.201352	-1.518888	2.976857	-1.953078	-1.885372	0.806266	-1.916594	-0.245133	0.096503	-2.544691	-1.226075	2.776203	-0.276304	1.325224	1.062529	-0.663664
-0.413757	1.759454	0.724403	-1.417418	1.875894	1.688311	-0.935258	-0.057785	1.143174	3.197276	0.786927	-1.461437	-0.449975	-4.933128	-0.499733	-0.244642	2.475212	-1.664704	0.114799	0.139431	-0.039718	0.174497	-0.421360	-0.953114	2.009177	-0.292209	2.228714	2.025964	-0.299547	0.963037	0.385807	-1.328040	0.188807	-2.257583	1.569835	-1.404625	-2.705109	-0.181947	0.178993	-1.090879	-2.217603	1.683967	1.032703	0.008014	1.793349	2.424420	2.579695	1.020870	2.987706	-0.532474	-0.426683	-1.437248	-1.130907	-0.145711	0.414609	0.576907	-3.917494	-1.042499	-1.646790	-2.850035	-1.079522	0.072986	1.701825	1.994960	-0.174208	5.041976	0.954827	-1.483419	2.146146	-1.175396	2.060615	-1.795468	0.557153	-0.554190	0.365493	4.008753	0.339865	-0.260552	-1.164499	-0.017313	1.755487	0.583864	1.162240	-1.301820	-0.562882	-0.527561	2.362248	-1.598679	0.770499	-1.485983	0.583129	0.386365	-1.426078	1.473921	-2.470594	3.476913	5.182016	3.417037	-1.301176	-1.017440
1.521836	2.537154	0.175608	-1.756416	-0.291218	0.627547	0.427385	0.300026	1.107092	-1.363322	-0.081961	-2.366429	0.472068	2.558225	4.457516	-0.887435	1.122382	-2.954802	1.212421	-1.538543	1.881168	-0.093291	-1.443023	0.898984	-0.922905	1.464180	2.161973	-1.084818	-0.132247	0.273047	1.900919	3.291339	1.407255	-1.474292	0.573325	-2.061123	0.075688	2.169133	-1.585910	-0.238448	-0.123446	-3.834754	0.072812	1.218035	-1.100471	-0.533037	-4.338718	0.901699	-2.137801	-4.255687	2.478939	-1.152142	-1.168141	-0.924271	0.496871	-3.828249	-0.118961	1.210703	-0.558347	-0.441566	-0.742357	0.072857	-2.555528	0.643815	-1.551065	0.470536	-0.533655	2.592054	0.694107	-3.089198	-2.817305	0.907977	-1.631950	1.330454	-0.268106	-0.129611	0.036528	-2.355099	0.459154	-1.245304	0.156438	-1.057517	0.237421	0.380386	4.348035	1.628210	4.163089	2.161166	0.554810	0.002819	0.611303	-0.926576	3.258126	-0.318764	-1.449057	-1.095780	-0.047714	1.273951	0.327510	0.828548
-1.285077	-0.681605	-0.941471	-0.266804	-1.716555	0.689422	-0.246342	-0.961754	-1.386979	2.114762	-3.209445	2.239301	0.594143	-1.265966	-3.376958	0.313311	3.710279	-0.416234	0.053967	-0.602054	0.701909	-1.511389	0.315398	-0.445559	0.114952	-1.333908	0.099614	-2.065129	-2.734065	-3.494308	-2.625510	-0.467963	-5.161369	1.260855	-0.329404	0.726437	1.943430	-1.919097	-0.570661	-0.760715	3.088935	0.368807	0.333652	-0.137246	-0.664155	-0.352441	-0.432984	-1.246281	2.566573	0.670141	0.261677	1.554491	1.276394	-0.166439	1.137575	0.006297	-2.864386	0.248439	0.324619	-2.325250	-2.144355	2.948491	0.464305	-0.621201	-1.384942	1.315107	-0.029781	-0.787628	-0.957438	2.027131	1.742723	0.052292	-1.475257	-0.989336	-0.417394	-1.922885	-6.269516	-1.653235	2.596533	-0.566357	1.453303	-0.454892	-0.643217	0.393932	-0.422198	-6.169707	1.539469	-4.629504	0.099584	1.977695	1.607992	-2.008238	-2.722368	-0.218863	0.612184	1.492842	3.352904	-1.947866	-1.451982	-1.607171
2.405031	-1.636515	2.577632	-1.054461	-0.001411	1.820260	-0.728211	-0.744447	-1.392330	2.995538	3.610944	0.941125	-0.732513	-2.391218	0.949140	1.214048	-1.476355	-0.231236	-1.346104	-0.982679	-0.115459	0.117656	-0.531779	2.529475	-1.570626	1.081969	-2.026382	-1.873460	0.581618	-1.402617	-2.677374	-0.359440	-3.280283	0.275019	1.567465	0.364689	3.731556	-3.074166	-2.368583	-1.442663	-0.993589	0.245223	-0.530964	-1.138156	0.374279	0.861706	-0.703748	2.951818	0.508985	-1.572696	0.762414	-1.639972	-0.523104	-1.942926	-0.146333	0.115256	4.318535	-1.110058	-0.307192	1.631064	2.141929	-2.011479	-2.444314	-0.628032	-3.446731	0.230255	2.590924	-1.443532	-1.346608	1.563503	-0.089395	0.985458	2.028805	-0.084619	1.015025	1.593669	-4.102956	-0.122089	0.165982	-0.329481	1.132937	-0.904820	0.049375	-1.516274	0.309569	-3.577753	0.079796	-2.944716	2.590999	1.168144	0.420790	1.566960	0.165487	1.272080	-0.142097	1.159522	2.008151	0.767773	-0.788364	-1.554685
