X13	X27	X38	X44	X37	X45	X25	X42	X22	X31	X26	X12	X47	X36	X35	X28	X50	X15	X7	X43	X30	X5	X1	X34	X20	X18	X33	X11	X14	X6	X24	X39	X8	X4	X10	X40	X49	X3	X16	X9	X32	X46	X29	X48	X21	X41	X23	X17	X2	X19
1.628786	-1.503857	-2.233765	0.588483	0.918930	3.839766	-1.203541	0.080224	1.051467	-2.322110	-2.326333	1.200693	-0.620226	0.738002	1.797880	-2.234002	3.235636	1.381849	1.163647	3.248134	-3.735871	-0.547028	-0.698551	0.173798	1.811737	0.760375	2.106468	2.531277	-0.266672	-1.291746	3.371869	-1.504623	-1.356710	1.978159	-1.770226	-0.598260	1.962345	-0.234606	-1.345728	-0.211230	0.027232	2.079149	-3.436046	-0.135772	-0.848848	-0.863164	-1.697575	0.079732	0.660226	-0.534456
-0.339273	-0.750946	-0.908844	-2.483495	0.627690	7.973733	-0.260163	-0.649359	-3.140434	-0.638317	0.555881	-0.486096	-2.949612	3.413257	9.860603	0.255616	0.828692	-0.348180	-0.891874	0.951793	-2.820497	-1.490507	-1.017443	3.319867	3.102283	-1.116661	1.144362	2.176123	0.953107	3.032857	1.265657	-0.448795	0.451287	0.253067	0.974490	1.553485	-2.043386	0.706703	-1.039226	-0.586548	-4.481313	0.723744	-3.650278	0.284041	-1.124236	-2.428889	1.794947	0.384453	1.127457	0.107651
0.927265	1.433187	-0.801661	2.647460	-4.633646	-8.180531	1.413376	-3.225974	2.559317	-4.183019	3.869547	1.374500	-2.765569	4.938296	-5.447501	0.850374	-1.096788	-2.649283	-0.151946	-5.078534	-1.331067	4.014700	0.714249	0.029584	-2.170337	-0.728762	-1.502120	2.594145	3.224826	1.263293	-0.423388	2.640322	-0.897728	-1.840731	-2.158327	-0.804767	2.852004	-1.066227	0.126666	0.636542	0.518161	3.815200	2.870595	0.064075	0.567017	-3.037401	1.145526	1.364301	-1.415271	-0.482903
-0.251820	1.450012	0.762409	0.770711	-3.545769	-7.657663	0.783284	-1.760103	7.039181	-4.613138	-8.768224	0.405811	1.040091	2.387022	-6.920323	-1.987118	-4.598946	1.033945	-1.569379	-4.755433	2.144544	1.633961	1.709927	-3.709693	-0.410092	0.506314	0.974503	2.707737	4.111236	-0.270069	-1.822941	-1.522904	-1.211275	-0.804836	3.160921	0.161368	8.928682	-2.443921	-1.004233	-0.340977	6.151471	4.240033	8.743335	-0.735717	-2.829567	-4.162856	-3.590326	-1.414844	-2.642633	3.671931
-0.541449	2.382217	-2.556507	-2.119723	0.317813	-3.509370	1.223532	0.609787	1.142043	2.841911	2.639040	-0.281046	0.672464	-0.556233	-2.525431	1.676213	-5.924816	0.896603	3.287111	-0.022635	2.422067	0.329332	0.374088	2.105615	-0.867253	-3.588886	0.638094	-2.252561	0.425389	-1.523081	-1.489580	-0.064420	0.051842	1.577229	0.061718	3.067054	-1.656263	0.177094	0.904109	-1.388807	2.187609	-3.446551	1.973089	-0.929974	-2.672260	0.425461	0.904116	-0.197787	1.134388	-1.847633
-0.108083	-0.903638	5.240093	-0.402024	-1.972086	0.812335	-0.845678	-1.128933	-2.534368	-3.337606	-2.342963	-0.511657	-6.537895	3.588337	0.911889	-1.805039	-0.228642	-0.176079	0.885621	-1.776577	-1.544227	2.796168	-1.281108	-0.913674	0.428223	1.791208	0.318577	2.233326	2.652979	0.316988	-1.348893	0.290186	-0.137544	0.392721	2.296210	2.439288	3.201086	0.064078	-1.266998	0.517212	-0.285862	2.441940	-0.238183	-1.592410	0.110538	-0.192967	-0.875228	0.904517	-1.212702	0.311131
-1.308117	-0.753723	4.631380	0.035864	-4.426241	-1.995163	2.027199	-3.454703	1.523594	-2.650423	1.362565	-0.775076	1.111578	3.325859	-1.715931	0.154982	-0.859450	-3.623873	-1.178969	-1.579698	-1.387625	1.976519	1.104595	-0.900796	-0.513433	0.998611	0.504171	-0.442974	2.969736	0.238709	-0.804819	-1.115484	0.590449	-0.520417	3.046020	0.975280	1.683628	-0.253136	-0.420202	0.625924	3.038711	1.639411	-0.020561	-2.773051	-1.912036	-0.516203	0.415474	-0.179802	-0.925076	0.949860
2.235557	3.065577	-0.430873	-3.667156	-0.076362	-1.438294	-0.552852	0.027797	3.537749	2.066833	-1.643428	1.783923	-5.296401	-1.677285	1.695630	0.350076	1.335017	0.475045	1.492992	-0.472538	3.686606	-1.594264	0.928324	-5.571336	3.763287	3.252786	-2.763736	1.868057	-0.794463	0.931134	1.373810	-5.192845	-0.888371	-0.063406	-3.059362	1.756589	3.975824	1.391476	-1.990708	0.594625	1.546941	-0.509262	3.986926	4.173721	0.259905	-0.250727	1.457568	0.370451	0.270883	-0.562845
1.532393	-2.759590	1.283471	-1.205281	0.327668	4.360184	0.775077	0.317820	-0.828686	3.619550	-0.383566	1.126503	3.084079	-2.286581	3.877517	0.271099	0.234343	-0.811737	-1.061163	-0.548960	-0.416635	-1.739999	-0.105291	1.658853	1.285607	-0.549229	-1.163680	-1.104876	-2.452112	0.694263	1.853584	-3.812488	-0.326248	0.771732	0.480905	0.973142	-2.922367	0.148052	1.199195	-2.182441	2.304439	-3.182150	-1.024401	2.189743	2.028439	-3.674686	1.828088	-0.479625	-0.567540	-0.422942
-0.030511	-2.239023	-0.578397	-1.259184	3.132213	-4.649194	-2.728138	1.203643	4.287736	-5.923669	-3.669666	-0.395402	-2.908850	3.227807	-7.509100	-0.192925	-3.818930	-0.792253	-0.539296	-1.642822	1.852618	3.035083	-0.502492	-0.230175	-2.013768	1.135807	0.227958	4.824704	3.366011	0.130760	3.171473	-4.449462	1.264880	1.354971	2.340555	1.266029	1.863820	-2.265705	0.145278	-0.827440	2.460000	4.805726	4.280024	-7.176577	0.512203	-3.556640	-1.563137	-0.222900	-1.360186	0.161570
