X15	X38	X41	X43	X27	X5	X39	X1	X7	X12	X20	X40	X47	X31	X26	X30	X34	X42	X46	X8	X23	X32	X29	X35	X50	X2	X11	X14	X36	X25	X37	X45	X6	X18	X49	X3	X10	X19	X9	X24	X48	X33	X13	X28	X4	X16	X44	X22	X21	X17
0.931046	-2.567161	-2.471106	-0.350361	0.906215	-1.834289	-1.080259	2.448198	-0.224025	-0.966203	-0.519055	-0.370261	0.958604	1.835507	-1.085854	0.072679	-1.668931	3.069978	-2.671209	0.099085	0.783726	0.568220	0.206549	-1.992503	1.219525	-1.291673	-0.048818	0.474671	-1.596072	-0.775018	-0.544354	-1.091159	0.468491	2.518500	1.684497	-0.317863	1.464498	1.026039	-0.670802	-1.727369	-0.203179	3.836748	0.801384	3.307984	-0.192599	1.635935	2.059944	2.045050	-1.041844	-2.138261
-0.073514	-1.800903	-1.983501	-1.030811	-0.715355	0.981046	-2.549571	0.711066	-2.964302	-1.041940	-3.572834	3.445215	-1.101375	-0.682630	1.386393	-1.666865	2.734177	-0.225714	0.718944	1.576225	-0.979039	2.278331	0.272297	0.305424	0.696999	1.731454	-0.043224	-0.424308	0.550779	1.112405	-0.719839	-0.954407	-0.666085	-1.126557	-0.972929	1.090966	0.224584	-0.093215	-2.363264	-0.700274	-0.152843	2.667584	-2.715782	2.013315	-0.933437	-0.785405	1.565288	0.010144	0.210604	-1.744096
-1.502546	-0.310097	-3.401698	2.241557	-0.282788	1.197942	-0.686291	-0.720800	-1.166354	-3.013707	0.919998	-1.270415	-1.145270	-4.060279	-1.843392	1.960850	1.023207	0.991268	0.847798	0.322330	0.720808	-2.247629	0.796214	-0.821441	5.645110	-0.994428	1.319192	1.995088	-1.528446	-2.175783	0.491734	-0.985453	-0.707649	0.998390	4.034901	0.241127	1.047987	0.090289	-1.134217	0.534696	2.336181	2.679424	-0.482641	1.230565	0.574138	2.302472	2.901498	-1.295596	3.043262	-1.216658
-3.500950	-1.627513	-0.595697	1.391111	1.257402	-0.545086	1.875560	-1.429446	-1.692541	0.960885	-2.906827	0.098623	-1.954154	6.101091	-1.493733	0.077357	-1.883439	0.658290	-2.651872	2.114641	-0.766601	-0.219387	-2.098963	1.963027	-0.789279	0.372237	-0.366311	-0.398725	1.027045	1.163799	-0.403989	-2.153083	-1.361211	0.964905	-1.236461	-2.881041	0.401514	-0.028178	3.533737	-1.970702	2.374441	2.274063	1.552277	-0.071678	-1.525762	-0.255223	2.761526	-0.738668	0.055609	2.660350
0.913251	0.535851	2.761314	0.655276	-1.028099	1.227853	-0.284033	0.358050	-1.124158	-0.209343	1.791338	-0.428993	-2.539719	0.896798	-0.009320	-3.802084	0.312456	0.196159	-1.059001	-0.276956	-0.134276	0.096915	-1.625874	-0.744432	-0.381866	-1.405474	0.090798	-0.207408	0.797788	0.327839	-1.410626	-2.622863	-1.607365	-2.666558	-2.917972	-0.245621	-2.080821	0.298407	2.456275	-2.578153	0.401719	2.259185	0.167009	1.380317	0.890612	-4.160850	1.946571	1.437653	-0.037791	2.005590
1.371990	-1.566691	-0.252489	-1.888389	-2.333269	0.350268	2.657033	-0.665194	1.741410	0.499874	-0.506892	-3.791187	-1.081428	3.230167	0.253403	0.209792	1.270319	2.169167	-2.338633	-0.922466	0.529008	0.037882	1.026842	0.614588	-0.542979	-0.582301	1.184424	-0.158128	1.365768	2.436239	-0.102523	0.111916	0.400541	-0.925096	0.724494	-0.374837	-1.702843	-0.317003	0.528647	-0.177644	-1.725495	-0.089922	1.348739	-4.535394	-1.351836	0.006693	-3.408949	2.705030	0.904065	1.753956
1.656977	2.199835	2.839277	-0.143635	-1.136968	0.843527	-1.714647	1.213792	3.586062	0.002827	-1.145967	-1.832510	1.681718	-2.778963	-0.412989	0.452268	-1.437171	0.203180	2.593771	-0.031505	-1.906890	-2.562208	0.165882	-0.075355	0.470627	0.283858	-1.308149	-0.813819	-1.835731	0.633405	-0.759818	0.907108	0.662198	-1.265784	0.801334	0.396926	1.276782	-1.482466	-2.689472	-0.254498	0.734396	0.078843	-1.568794	-1.910382	0.684353	0.181564	0.638999	-1.460365	-0.815807	-0.788890
-1.244184	0.805010	0.890074	1.972990	-1.327879	1.223375	-0.721626	-1.694977	-0.212120	0.231906	-0.976426	0.394635	-1.732867	-0.508639	3.732064	-1.164951	3.970560	-0.427669	1.063257	1.350740	2.751637	-3.006669	-2.577574	0.824634	2.539923	-1.148894	-2.371565	-0.390614	-0.406216	-2.709803	0.014504	2.303077	-1.479978	0.441687	-4.376955	-1.055279	1.287182	0.624309	-0.649675	0.533906	1.374388	0.479236	-0.365854	-0.257106	2.605311	0.901323	-6.306245	-0.817894	-1.374790	-2.148237
-1.907736	-1.851470	-2.058275	0.514653	1.108923	0.098499	1.148146	1.302492	-4.092847	-1.595495	-0.876332	1.058211	-0.983676	-4.143213	-3.129936	-0.530042	-0.637636	1.225113	2.784382	0.250623	-1.297001	-2.464565	-2.423370	3.253105	1.195319	-0.723528	0.914681	0.424124	3.136146	-2.870911	-1.135933	-1.970490	0.086111	2.339002	-0.306891	0.123040	0.279223	0.120947	-1.509464	-1.376488	0.446242	0.212945	0.505281	5.787504	-0.452668	0.406949	1.220857	1.264040	-0.159761	3.886389
1.532599	-1.612144	0.570090	-0.692850	-0.649661	0.342118	-0.684908	-1.695611	-0.181210	1.697538	1.202335	-0.290429	-0.387158	2.349792	1.700989	1.196302	-0.330657	2.197684	2.488142	0.609810	-0.310069	0.445709	1.043460	1.194436	-0.464593	-0.982501	2.327069	1.332455	0.103473	-1.808420	-2.189277	-1.798051	0.696526	1.744900	1.882030	-0.260641	-0.319112	0.313315	0.277245	-1.575989	1.071611	-0.604771	0.626834	-0.505769	-2.591808	1.793007	-1.010318	0.318827	3.509267	2.271191
