X45	X4	X16	X78	X15	X37	X54	X76	X19	X79	X60	X34	X1	X3	X7	X36	X77	X81	X14	X46	X67	X49	X89	X29	X72	X82	X38	X28	X23	X88	X95	X41	X61	X2	X64	X65	X75	X39	X32	X26	X80	X83	X18	X85	X40	X59	X52	X97	X53	X48	X50	X24	X84	X70	X69	X57	X98	X66	X74	X73	X42	X25	X13	X43	X12	X17	X22	X90	X21	X51	X68	X30	X56	X44	X96	X92	X93	X71	X35	X9	X20	X8	X91	X62	X47	X6	X100	X58	X94	X63	X86	X99	X11	X5	X87	X31	X55	X27	X33	X10
1.507249	-0.917577	2.142485	0.571686	-2.816435	0.098909	-3.124758	0.040010	-0.331350	1.310983	0.587695	-1.067699	-0.012602	0.878100	-1.275152	2.717477	7.853749	0.743683	0.053732	-2.160273	-0.530530	0.115041	1.997770	1.076380	-1.356752	-0.948941	0.428892	5.358741	-0.493466	0.143284	0.643403	0.863991	-0.620789	-1.675893	-1.449451	0.160020	-1.735217	1.000888	-1.321253	0.915776	-2.905076	-0.407259	-3.057874	1.160967	1.156833	-0.747468	-2.528576	0.952047	2.589299	-3.698406	-1.500299	-0.289244	2.836584	-2.069942	1.390384	-0.862707	0.204503	-1.200599	4.308634	-5.139513	1.581136	-1.967431	0.824157	0.351466	-0.006414	-1.718100	2.344796	2.273202	0.840806	0.716446	-0.552822	2.783660	-1.886156	-1.401884	1.073595	3.164713	-3.044404	0.648916	0.487536	2.571371	-1.129699	-1.228912	1.736881	0.200529	0.880746	-1.989631	-0.087843	-0.000988	-2.192540	1.731845	0.692450	1.172806	1.411092	1.363960	-1.838948	0.154936	-2.419492	0.995309	-0.912498	0.554384
-1.190686	2.651746	-1.241930	-0.677621	-1.332591	-1.836615	-2.524826	0.583186	-0.416627	0.263442	3.275751	0.204216	0.245823	-1.182215	-1.599928	-0.317097	-3.104094	3.448246	-1.061893	0.825999	0.598468	1.670385	-2.929749	-3.546108	-0.481485	4.513473	2.764013	3.247940	-1.605099	-0.181584	-2.298454	2.775021	-0.677795	-0.894920	1.071105	-0.974203	-1.207599	-1.438478	0.839804	0.750705	-5.087567	1.663643	-1.927427	-0.232927	-0.325888	-0.312367	-1.588121	1.954943	4.723975	1.407718	-0.514918	0.676189	5.215003	0.643834	1.791199	1.569954	-1.197980	2.626526	-3.126994	-5.446378	-5.019959	0.605243	2.314313	-0.138606	0.642404	0.350567	0.529936	0.091517	-0.272847	1.093721	-1.963996	3.578663	-1.262648	0.675560	1.175969	2.623472	-5.270817	0.160950	1.417334	0.967731	1.119956	-2.119212	-2.006099	2.599326	0.979377	0.398077	2.098397	1.539469	0.365467	1.182418	-3.459127	-3.363069	0.103237	-1.043889	0.730176	-0.924326	-4.126504	-1.192254	-0.912628	-2.211633
-0.563890	-1.530525	-0.065773	-2.487198	1.241812	3.344972	0.607516	-0.617255	-0.105994	-2.356707	0.798726	0.082289	0.002494	-0.360043	0.568031	1.352307	-6.918128	-4.494525	-0.660072	3.499267	0.894756	1.612947	-0.294229	0.334013	-1.075813	3.437786	0.264976	1.142279	-0.352561	0.819144	-2.583088	0.238757	-0.159816	1.683090	-1.988066	0.303629	2.618906	-0.398252	-0.476901	-0.050119	-0.193079	0.455624	-0.190087	-0.626308	-0.621379	0.508394	0.546579	-1.108925	-1.008691	-0.096731	2.564388	-0.437961	-5.142486	-0.564954	2.417276	1.600866	-0.060598	-3.937894	-1.716857	-1.501672	1.329938	0.046710	0.919810	-2.819162	0.978013	0.013748	0.084596	-1.739879	-2.752703	0.752031	-3.238620	-2.033539	-5.110658	3.893834	0.313816	2.481933	-0.667270	-2.364494	-0.232145	1.712799	1.552923	0.231854	1.164016	0.790440	-1.256279	2.653979	0.257505	2.907855	1.622443	-0.154096	-0.091394	0.682440	0.371593	2.599244	-2.978500	-1.638589	-0.422246	0.407878	-0.588051	1.029228
-0.049800	-1.527036	1.059572	1.632072	1.026964	2.236930	0.585585	0.536890	-0.776801	1.960667	-3.209264	-1.937912	0.273927	0.483984	-0.480824	2.827170	5.316471	-1.878155	2.222515	3.622837	-0.465883	-0.563802	-4.413903	2.156839	-1.724085	-2.625298	-1.486772	0.015700	-1.378033	2.610466	4.110370	-0.714279	0.765157	-0.056745	0.460316	3.134068	-3.487616	-2.907886	-0.086357	0.329704	-1.741010	1.303736	-1.315572	-1.526780	0.509984	-1.160588	-2.206783	0.174970	-0.040078	-0.521432	-2.588173	-0.835344	-0.719265	-2.171182	0.680813	1.449761	0.920692	-1.973013	2.526182	-2.552744	2.880014	-1.455060	-0.222342	1.391844	0.469201	-0.309348	-0.454687	-1.266005	3.366520	-1.858739	2.356818	2.457272	0.019958	1.649615	-3.360650	0.171515	2.601340	-1.743919	0.698978	2.307445	-0.465201	-0.823938	-0.389507	-1.067938	-1.283234	0.175337	0.544910	2.582720	-0.366572	1.649022	-0.810061	-0.739270	-0.384319	0.889835	-1.046972	-0.140733	0.239441	-2.084768	-0.616897	0.520317
-1.095360	1.610605	-2.808294	1.382976	0.588092	0.411173	2.933337	-0.573211	1.417140	1.218240	3.534973	1.037754	-0.400798	1.481859	-2.287816	-1.255852	0.400504	-0.359233	-0.730022	1.470400	0.571789	2.134177	-0.952885	4.300493	0.282108	-0.108824	-0.308235	1.975647	0.413125	-1.361354	1.221244	1.273561	1.480248	-1.584455	0.264753	-2.835186	2.823074	0.903147	-0.631377	2.749824	-1.345454	2.087423	0.176528	0.194613	-1.978395	2.632024	0.350271	0.200769	-1.635261	1.904126	0.629178	1.250316	-9.068656	2.348090	-0.699571	-1.891632	2.596406	-0.277550	-4.330187	3.129823	1.564652	1.622744	-1.006039	-1.239098	0.192338	1.009011	-1.023498	0.729410	-0.001409	0.651086	0.961846	-0.990516	1.878023	2.067478	-0.988191	2.236625	5.444332	-0.817739	-1.587330	-1.004283	-1.837243	0.720368	-0.474300	0.461915	-1.606339	-0.125297	0.445067	-1.675996	-2.930580	1.243049	-0.001082	-3.459139	0.504199	0.684437	3.317348	1.243949	3.188687	-0.244111	-0.039602	2.084652
-2.233014	-1.005065	-1.427229	2.968119	2.798745	1.062888	3.880327	0.976969	-1.406919	2.602813	2.535096	0.117314	-1.606289	-0.583871	-1.528159	-1.037107	-3.176487	1.805668	2.437403	-0.317183	-0.125168	0.992874	-0.929018	1.200473	0.613725	-0.946161	0.805781	2.802030	-1.919244	1.852804	3.915058	-4.077916	0.803865	-0.654394	0.516176	-0.624649	2.808156	-0.636053	-0.487146	0.934475	-3.696435	1.302712	1.210293	-0.560699	0.072043	2.485248	-0.474834	-9.300453	-3.261945	1.096522	-1.683794	-1.328466	-1.847247	3.104625	-0.737570	-3.207354	0.943345	1.934596	-1.708272	2.383224	1.233559	0.349898	-1.735169	2.236645	0.930616	-0.150809	1.048191	3.813884	0.580820	-3.225716	0.373932	0.823043	-3.276361	-3.810368	-2.893390	2.255763	0.294598	-0.033115	-0.056213	-3.120819	0.123018	0.661546	0.025033	-3.621440	0.681669	2.214645	3.167543	1.384650	-2.509365	2.856791	1.064777	0.620963	-0.375501	-2.001660	-3.226416	3.410853	-0.968934	0.758427	-1.417789	0.354766
-1.812761	1.783790	-1.385131	-5.027853	1.284961	-3.221583	1.819672	-0.225445	-0.352833	-3.811010	-3.179131	0.702147	-0.799312	-0.773140	1.529057	-0.725866	0.216900	-4.642903	-0.572051	1.302834	-0.233778	0.472030	2.161286	0.224099	4.252145	2.751647	-2.883328	-5.257125	-1.538035	2.001473	1.420363	-1.432584	4.487156	1.065831	2.253335	2.037534	4.923876	0.684816	0.069958	-0.347345	4.905249	-0.938098	4.046779	3.004560	-0.071487	-2.842676	3.657787	-6.070168	-3.694837	1.374825	-0.032935	1.099227	0.319553	-2.676525	2.292827	-0.198947	-2.166325	-4.829254	-3.521407	1.061281	2.478737	0.547868	-0.123537	1.294942	-1.448247	0.920386	1.381090	-0.364113	0.774562	-0.633393	6.120570	-4.173127	-5.673224	-0.224649	0.586919	-1.810622	3.447902	-0.038230	1.722066	-1.581194	-0.203148	2.015676	2.513445	0.745923	-1.809088	1.091339	3.121931	3.646130	0.619453	-0.120692	1.482486	-1.960730	-1.358157	1.494772	-0.863328	-1.105783	3.479541	4.192259	-2.292176	1.340080
-2.174764	0.947675	1.502148	3.386510	1.154047	-2.544787	1.117484	0.390303	-0.135187	2.765599	-0.462508	-0.114684	0.922094	0.981318	-2.683795	0.720035	-0.651296	0.211740	2.828177	2.179682	2.700402	-5.112924	-1.905080	1.056163	-6.508995	-1.280071	0.881538	-2.093198	0.842768	-0.006562	1.117290	-2.642841	1.009315	-0.673233	-0.755024	-1.417204	-2.232538	0.071177	0.281238	0.213730	3.051404	0.820490	0.654318	-1.619268	0.097831	1.288187	-0.193098	1.043990	2.124254	0.935674	-2.360747	-3.258590	1.097691	-0.208303	0.886228	-1.589167	3.008331	0.349241	-3.889573	1.411615	-0.008179	-0.150980	-0.061501	2.015196	0.899968	-0.218598	0.461099	1.994020	0.559442	0.144114	-0.566726	-2.303927	-2.084669	1.470018	-3.513563	-5.977572	0.374050	-0.234567	0.371319	0.288972	1.160931	-0.001215	1.950997	-0.199058	0.233942	-0.701059	-3.439702	-3.174565	-1.417466	1.641210	0.957734	-0.454029	-1.855105	-1.521866	-2.155398	1.245831	0.060783	-3.259881	0.838945	0.233746
0.659444	0.781173	2.134245	2.936188	-2.312206	-0.744975	-2.851376	1.331246	1.317901	0.012446	-1.613382	1.736037	-1.737417	-1.239318	0.649709	-2.333321	-5.370809	3.237358	-0.195290	-0.526699	-3.148685	2.168637	-0.518503	-1.387229	-2.668503	1.040513	0.772076	4.410225	-1.574520	-0.455998	0.896565	-0.382058	2.909413	0.479051	-1.098316	-0.837207	-0.228918	-0.784264	0.306564	1.048058	-2.999370	-0.953199	-1.665086	-0.331452	-1.738564	1.569529	-4.999614	-4.901639	1.950780	2.950561	-1.573113	0.270817	1.488022	-0.231108	0.222717	-0.271885	1.276236	0.670574	-0.638905	2.209702	0.013364	1.666866	-1.258305	0.536755	-0.796691	-0.369682	-1.153847	-1.630651	1.351681	-2.480033	1.022121	-0.870572	2.347753	-0.960418	-4.483321	-3.713638	1.043333	0.778919	-1.877372	-1.728905	1.713900	-0.393947	0.811613	-1.749126	-1.202603	-0.186838	-2.823661	-1.822692	-0.159545	-0.820921	-1.450988	0.548312	-0.274486	-0.532202	0.184609	-0.038709	1.631230	1.402447	1.452123	0.089484
-0.241410	2.890241	1.231765	1.997000	0.080628	-4.631463	1.895979	1.261528	1.538508	1.461769	0.148477	-0.860886	1.504174	0.633558	0.652674	-0.379999	-3.771737	-0.773216	0.022499	1.780480	-3.875854	0.977117	-0.369213	1.391849	0.021873	-0.674074	-0.754124	0.793830	-1.837473	-2.384223	-3.157399	0.976340	3.128912	-2.089612	-0.796469	-1.124297	-2.806392	-0.044881	-0.856337	-0.130994	-2.318765	-0.343719	-0.824670	1.972665	-1.425708	-0.383041	-0.720973	2.528605	-0.145591	2.301832	-1.664482	-0.200070	2.090500	-1.832720	1.530671	1.043461	-3.060775	-0.154254	-6.371287	2.672917	0.304149	1.688055	-1.755897	0.070053	-0.876272	1.873683	-1.740696	-0.097049	0.909801	-0.443943	0.095503	0.717007	0.625564	2.529370	-3.380647	0.921308	2.000375	-0.441383	-2.013495	-1.121945	-0.856871	-1.078656	-2.303715	1.238315	2.819896	-1.486916	-1.306849	-2.612119	-2.993968	0.300099	0.813816	-2.436524	1.121096	1.849981	0.842294	0.331043	0.579408	-1.630841	2.719475	1.226924
