X64	X98	X94	X13	X44	X77	X21	X87	X35	X75	X71	X14	X47	X45	X92	X69	X54	X81	X1	X90	X60	X2	X19	X95	X51	X18	X36	X85	X67	X72	X59	X63	X73	X68	X37	X49	X56	X93	X8	X52	X9	X20	X6	X4	X40	X7	X22	X46	X3	X65	X25	X39	X97	X5	X88	X89	X11	X57	X26	X34	X33	X79	X82	X30	X53	X84	X10	X99	X74	X62	X50	X55	X70	X41	X86	X48	X66	X24	X29	X31	X32	X23	X80	X83	X38	X17	X16	X12	X27	X100	X28	X15	X78	X58	X43	X96	X91	X42	X61	X76
-1.256162	0.633332	-0.896759	0.691335	1.425063	-2.278173	-1.229729	-1.770793	0.083563	2.244737	4.902572	-0.511715	-0.678638	-1.242598	-0.133284	0.104658	0.003814	4.134292	-0.336014	-0.758315	0.946376	-0.074666	0.884899	1.222603	1.750505	0.329132	3.809385	-0.181593	-1.495879	3.744600	-1.696456	2.254048	-1.797549	0.828346	0.480494	0.091992	1.274800	-2.805831	0.121506	0.077017	0.108045	-2.312325	-0.650369	-0.864977	3.460106	0.291727	-0.033294	2.618622	0.237159	-1.025239	-1.772377	0.109797	-3.687602	-1.365036	2.366211	0.585178	2.169904	-0.659386	-1.638862	-1.176514	2.040702	-0.179973	-1.836380	1.175000	-0.912446	-0.765625	0.051827	-3.033576	-3.014066	-0.116904	1.724550	2.921484	-0.940473	1.333171	-1.208384	0.284701	0.986967	-0.220342	0.690776	-4.004407	-0.835511	-1.893308	-3.208516	0.405233	-0.590378	-0.119725	-1.056369	-0.448908	1.022381	3.114161	1.653765	-0.003168	-0.132346	2.224582	-1.466293	-3.447728	-4.991865	-1.030071	0.701222	0.183077
-3.136522	4.483932	-3.610444	1.265825	1.929524	-3.147619	-0.055263	-2.827815	-0.677053	2.658686	3.901671	0.099746	-3.038708	-0.979790	1.627357	1.286427	-0.843382	0.004441	0.227803	-2.180974	-1.421401	-0.006279	1.744471	1.313198	1.295846	-1.498622	0.318033	-3.016212	-0.754988	0.794060	0.317414	2.367264	-1.970331	-2.305920	1.375618	0.065968	-1.618210	-3.048362	1.802934	3.175087	-3.264749	0.170610	-1.292981	1.186477	1.273739	-1.951894	0.769859	1.221819	-0.985004	0.258493	-1.044749	0.305058	-2.546186	-0.193323	0.603394	1.474669	-3.347414	-3.819343	-1.653300	2.288194	-0.968281	-0.608461	0.834212	1.374708	2.207870	-0.325332	2.859857	-3.503339	0.979877	-2.868536	-1.518840	0.663983	4.464888	-0.236715	2.511651	-0.379180	-3.191690	1.373960	0.718625	-1.617874	-0.285260	0.414137	1.970285	-3.273463	1.379890	0.575920	2.172498	0.608338	1.079678	-0.231321	-2.040977	1.553094	2.592752	-5.591703	0.433914	-0.323653	-0.287742	1.808127	2.250925	-2.779419
-0.848142	-0.879099	-2.096934	0.395252	0.980249	-0.789744	1.290669	-0.685506	-2.371355	0.823882	0.863020	0.063250	-2.501466	0.445863	-1.403808	-1.523564	-0.607496	2.870809	-0.610573	1.121844	-1.969414	1.122352	-1.913237	-1.448608	1.104122	-0.632663	-0.892865	2.264764	0.133305	0.109323	2.697347	-4.262313	0.321232	0.780660	0.921677	-2.354506	0.927082	0.273833	-3.764672	0.449174	2.208108	3.006390	0.695479	-0.533164	3.141503	2.207843	-1.770231	-0.466228	-0.403038	2.853390	-0.194331	1.165553	0.040072	1.119096	-0.608750	3.511171	0.245863	-0.317123	-0.292354	1.432551	-1.232640	-0.580462	0.032941	0.901429	-1.666918	-1.481028	-2.867200	1.401084	-0.531861	-1.209754	-1.339040	-1.393269	0.279131	1.973139	-1.054536	-1.455546	1.600616	0.216049	-0.268421	1.346232	0.610289	0.720546	1.329345	1.725784	-0.215647	1.566060	-0.317516	-1.529535	-0.840735	-0.192808	-3.666886	2.140989	-0.577503	2.304112	0.951100	1.423730	1.881645	-1.363284	0.034901	0.326569
-0.618214	1.983397	-0.882332	-1.877776	1.755748	-3.910582	-1.545537	0.211512	-1.812385	-0.340682	-4.049663	-1.066641	-2.530399	2.509167	0.074860	3.571615	1.388340	-0.268192	1.580050	-0.349360	1.658355	3.972046	0.439348	-2.768018	0.767711	0.008129	-3.103241	0.395326	-0.939388	1.021334	-3.445949	-0.862147	0.827902	0.270014	1.508139	7.319070	-2.781820	4.343286	2.273498	0.188750	-0.581854	-0.672142	-0.945098	-0.203464	0.913161	0.430603	3.549667	2.355900	0.995129	0.704422	0.481878	-1.783935	-0.556651	-2.877253	1.710100	1.800323	-1.815919	-0.556813	1.048169	0.887410	-0.311570	2.227419	3.190126	1.469394	-1.779748	-1.042189	0.314947	2.826367	-0.325876	-1.121010	0.116073	0.150302	-2.445158	-1.081249	-1.895557	1.106954	0.325250	0.179185	-0.229252	3.592617	1.459363	-2.057676	4.900168	-0.845775	2.195702	1.203748	0.043101	-1.044107	-0.019099	1.969022	0.938331	-0.402292	2.060677	-4.961629	0.149335	6.141313	-0.482459	1.138743	2.033296	-2.165877
-1.106430	2.678028	-0.459752	1.376689	0.926968	1.534443	1.610080	-2.437909	2.367843	0.420163	2.901324	1.283900	2.168726	0.597738	-0.744594	-1.278894	-0.929354	-1.243090	-0.931172	3.698878	-0.572361	0.989902	-0.645941	-1.159530	-0.865993	-0.153521	-1.929684	-1.950415	3.149673	-1.209457	2.685004	2.047800	-0.926880	0.525990	2.305193	-0.354241	0.724678	2.098023	1.078442	2.002726	-1.255514	0.510517	-0.014574	-1.178729	0.206762	-2.790071	-3.980062	2.432537	-0.419473	-1.369938	0.581176	-0.466391	-0.173176	0.596349	-3.448586	4.322228	-1.088973	0.147220	0.464823	-0.329293	-0.602842	-0.095296	5.124106	-0.752902	-4.518399	1.931693	2.982851	0.330000	-0.143704	-0.505705	1.489012	1.162933	4.524682	-1.158705	-3.956964	-0.606239	4.460594	0.106820	-0.581283	-3.989801	-0.204935	1.832089	0.148098	-1.161411	-0.964305	-0.389116	1.257967	1.080615	1.341803	-1.436985	0.734446	0.610208	1.736715	-1.785309	-1.619905	-6.333638	1.533335	-0.303319	0.473620	1.534206
-0.509832	-2.669803	3.324820	-0.072047	-1.244413	-0.834260	-0.257319	-2.787555	-0.166090	-1.841591	-5.564191	1.667174	2.678364	-4.115386	0.652052	0.695544	-0.520365	-0.287467	1.710140	-3.045304	0.021714	-0.313041	-1.150387	0.250675	2.267348	2.434327	0.040249	-3.435431	-1.150508	3.416459	-0.894581	-0.431622	-1.264276	2.627333	-1.148712	1.330370	-1.245561	2.443064	-0.277218	-0.846349	-0.688273	-1.190733	-1.009870	1.558682	1.291616	1.675331	3.016529	2.723306	-0.185585	-0.436105	0.456064	0.009352	-1.519402	-0.798002	2.313111	-7.257973	1.708555	2.950681	2.024302	-2.557077	0.892185	-4.918358	-0.870253	-0.038863	3.754919	-0.763191	-0.129637	2.067367	-2.490076	1.617937	1.018943	-0.203524	-9.444196	0.253349	-0.724544	2.097193	0.812891	1.526437	-2.819521	4.914809	-1.135659	0.190922	0.122815	0.024003	0.258187	0.371596	0.029065	1.253757	0.478405	2.255619	1.312227	-1.806562	-2.160965	-2.946237	-2.000593	13.037979	-5.057884	-1.500297	1.476736	-6.614645
-2.047455	-0.162374	2.319576	-0.180310	0.764533	5.070603	-2.445151	-1.033667	-1.075230	0.008222	1.802716	-0.988088	-0.792446	0.298284	-2.935864	-3.286931	-0.389891	1.321977	0.032468	2.827995	0.902254	2.075236	0.001741	-1.645575	-1.356655	-2.458605	-1.739122	-1.342605	2.408693	0.565417	2.264080	1.283802	1.974379	-1.517689	2.185367	0.552993	-0.758509	-0.819986	-0.521516	-0.685337	0.855445	0.528653	-1.281149	-0.457123	-0.774882	0.692774	0.388210	0.791407	-0.420862	-0.423557	-0.222178	-3.506267	-0.018146	3.434191	-0.644396	1.321252	2.225880	-2.208809	0.112572	-0.890096	-1.968476	-1.170670	-3.928085	0.568602	-1.120237	0.596053	0.949055	-1.055899	1.739818	-1.742462	-0.714706	-0.214646	4.376394	-0.675957	-1.618893	-0.394331	-0.555493	-1.309244	0.275280	-1.187792	0.214605	2.028041	2.640184	0.780442	1.057758	0.623570	-0.485917	-0.770567	-3.084345	0.364937	-0.967241	-3.098498	0.058036	-2.326323	-0.563807	-4.403700	1.010638	0.784002	1.777509	-1.582699
-1.537554	1.795479	1.302879	0.560537	1.504821	4.668694	-1.824425	0.981803	0.502661	-2.244535	-2.374570	-0.058422	2.959010	-1.537807	-0.116820	-1.451766	-0.367457	0.028708	-2.908332	-1.060365	0.367227	1.900421	0.424453	-0.379335	-0.741874	0.287646	1.263303	-1.022412	-1.408081	0.537657	-0.455300	2.325749	0.990789	0.278593	1.744860	-0.811049	-0.390019	1.857333	-4.116429	-1.555937	1.243207	-2.735335	-0.536421	-0.561525	-2.572317	0.529596	-1.546441	-0.883138	-0.069125	-0.729310	-2.504484	-2.679800	1.098195	1.817397	0.765888	1.201976	-0.622340	-1.085127	-0.126898	2.496647	-0.974768	0.285084	-3.534501	-1.298549	-2.337478	-0.577609	-0.064712	3.185500	-0.858923	1.745369	0.371924	1.752718	-1.127393	-0.632542	1.189413	0.616089	-0.558787	-1.218112	-1.716297	-0.028235	-0.681659	1.660246	-1.962098	0.219096	-1.944722	0.266824	-0.868337	1.037570	2.367621	-4.265032	2.418807	-0.827232	-3.349760	0.889668	-0.864166	-0.488352	-3.067534	0.376311	0.651348	-0.349975
-1.075711	1.746420	-3.491481	1.876994	0.959345	-1.171490	-2.305998	-4.887198	-0.585585	0.230759	4.704194	1.107711	-2.090664	3.686159	-2.357671	-1.566129	1.039039	4.355461	-1.623406	-0.187440	2.574937	0.850296	-0.226579	0.570244	-3.074911	-0.487705	1.028907	3.121330	0.788463	0.516559	-1.331928	-6.423896	-3.081896	0.459217	-0.096016	0.889910	1.406496	0.527848	0.806502	0.462897	-2.232094	2.340694	0.788073	-0.296281	0.885657	-1.923394	-1.191658	-0.488644	3.411582	-1.693847	1.274902	-1.099738	0.929553	0.289302	-1.572130	-3.034289	-0.972250	3.047957	-0.572942	1.459456	2.052075	-0.271845	-2.713874	-1.436656	-4.757365	-0.021120	1.151681	-2.857341	-0.290598	0.332974	1.530732	-2.025778	3.015982	1.376511	4.047215	-1.276014	-3.407391	-2.458475	-0.118803	-3.305699	-1.167186	-0.994280	4.096477	3.255130	1.163111	-0.385302	-0.957621	-1.088250	-2.634600	-3.883255	0.692857	-0.180677	1.433024	-7.335520	0.424343	-5.491579	1.496771	-1.425721	-2.916186	2.356947
0.339647	0.702149	-1.503784	0.838355	1.322679	-0.895790	1.032133	-0.363711	-0.164544	-0.188808	0.163965	0.477953	-2.411911	4.020003	0.290752	4.479636	-0.460640	1.849496	1.669417	-2.489340	-1.060159	1.463626	0.955261	-0.796723	-2.841635	0.130696	-2.447834	1.880175	-2.173628	3.650210	2.102370	-0.431399	4.110038	0.883169	-2.234189	1.573638	0.451655	-1.394627	-0.723389	1.066757	3.164928	1.045425	-0.316591	-2.272732	0.862538	0.904485	2.298807	-0.132921	0.077843	2.049712	-2.023243	-1.586209	1.459379	-2.065052	-1.448633	3.936013	0.138915	1.267485	-1.596900	-0.528985	-1.793254	-1.196898	6.921245	0.633619	-1.311758	-4.642802	-0.274383	1.367022	-1.123261	-0.574162	-0.020405	-0.961676	-0.422638	-1.231363	2.651273	0.148225	3.084956	1.176854	0.706223	0.462466	-1.382051	0.009526	0.283661	0.397366	0.345120	-0.122907	1.057770	-1.650720	0.334808	4.825371	0.549635	-4.203485	1.999278	5.363558	-0.258741	-0.179443	2.025538	-1.579317	0.055648	-2.665864
