X68	X27	X3	X22	X70	X6	X26	X28	X35	X32	X89	X90	X37	X13	X31	X78	X91	X43	X60	X38	X57	X46	X100	X7	X85	X20	X98	X39	X76	X24	X45	X74	X1	X61	X8	X92	X95	X72	X86	X77	X75	X58	X80	X87	X23	X55	X14	X56	X48	X25	X71	X9	X67	X15	X49	X44	X88	X96	X63	X51	X65	X62	X34	X84	X21	X11	X69	X82	X59	X53	X36	X2	X97	X19	X47	X83	X93	X50	X54	X40	X12	X81	X66	X18	X29	X42	X17	X79	X99	X30	X94	X41	X64	X16	X5	X52	X33	X4	X73	X10
-0.453348	3.902559	-0.436647	3.771760	-2.346756	1.597584	-0.429241	-5.118671	-1.814996	-1.769686	0.453931	-4.666181	3.351327	-0.353133	-4.991530	2.681191	1.685136	-3.362531	-0.373974	-1.713850	-3.356412	5.159842	5.320309	0.094360	0.065577	1.033041	-7.828358	-0.445291	5.114182	0.276222	3.131242	-0.139804	-1.539727	-0.162942	-0.676858	4.487751	-7.272224	-2.208606	6.617628	1.392556	-2.373591	-1.976645	0.358710	-7.155242	0.361122	-1.900884	-0.577033	4.460409	-0.508416	0.319484	-1.455393	0.265518	1.653186	4.868425	0.681144	3.102969	-0.126856	-9.120587	6.069432	-1.426208	-1.205970	1.297166	-0.096860	-1.257502	0.268028	0.078076	0.854817	-1.361828	0.603914	-0.066770	-0.421108	2.304067	-1.159820	1.693403	0.283058	-3.898594	2.535037	-0.957936	-1.442445	-0.593000	0.060429	-0.285842	1.632230	-0.217373	-1.231262	2.115010	-2.690355	-1.625662	6.150372	-0.306355	7.357009	-0.369603	-5.215281	-4.064803	1.222909	3.643717	0.537807	0.036615	-7.592888	1.190459
0.989033	2.692854	-1.795411	-0.397116	3.258697	0.984603	0.860299	1.041792	1.738603	1.547678	-1.245539	0.156557	-0.449828	-0.967123	0.854879	1.852498	0.855947	0.525858	-0.178462	-3.951535	-1.088557	-3.279385	-1.557879	2.454763	-6.165369	0.356723	-0.936175	0.790008	-1.193020	-2.555161	-2.059604	2.799564	1.609384	-1.180225	1.502465	-2.871032	-2.391239	1.127519	-3.197587	0.455201	1.788618	1.967435	3.873830	5.852650	1.439014	0.470127	1.500268	0.567668	0.517265	-1.652005	1.411097	-0.255897	0.866555	-0.896267	-1.328794	0.309806	0.682371	0.716282	-2.012663	-0.651324	0.659136	1.811484	0.976798	-1.451183	-1.996701	0.129800	0.370504	-0.350225	0.706125	0.649210	1.256220	1.582189	-3.129027	0.265209	0.112889	-2.538481	2.204835	-0.027626	-1.050081	0.868627	0.900523	-2.380568	0.863304	-1.130167	1.707502	-0.555820	0.528387	7.176773	0.507788	0.535583	-0.270392	1.540929	1.112885	-0.298739	1.130364	-0.056761	-0.488307	0.865339	-2.863292	0.687059
0.585763	-5.197785	0.641161	1.376485	-6.279851	0.203479	1.134788	-2.559556	-0.878530	2.010530	0.549650	2.450850	-1.508157	2.058234	0.806619	7.385884	-0.917063	5.525110	5.798684	-2.803614	-2.783121	-3.672399	3.728839	1.141644	1.567605	-0.276628	-1.079207	-1.201451	1.975296	0.128204	-2.969798	0.362015	0.736973	0.723086	-0.874312	3.589598	2.292769	0.411220	-11.491599	3.092746	-3.663213	-1.359400	-2.540575	4.176396	-1.033214	1.437162	1.679418	-1.121942	-0.405515	-0.864271	-1.181230	1.002549	-3.165120	2.579505	-1.020560	0.954605	-0.392477	-3.799619	-4.179591	2.921182	0.449249	1.842467	-1.322939	4.069546	2.459932	1.154299	1.870699	-9.924351	-0.919423	-0.257702	1.021660	-3.217907	0.004023	-1.166709	-0.911929	-1.918935	2.692096	0.008507	3.044182	0.713912	-1.429417	0.965200	-4.480054	-1.515332	-0.143347	-0.879682	-4.086424	-1.898601	-6.543536	1.109996	0.336738	1.130829	-1.879319	1.744479	1.485872	0.176663	1.021630	0.844303	-1.347293	0.333903
-3.162683	-0.522476	3.478382	1.382697	2.132639	0.043014	-1.771081	0.174204	-0.619947	1.004691	-0.437970	-3.555413	0.980502	0.030240	-0.205303	2.052034	2.995381	0.390255	3.753801	0.194613	5.290881	-1.064754	1.338930	2.686336	-0.401333	-0.572315	4.287432	3.505339	0.149444	2.094120	-0.889527	1.598306	-1.775426	-0.589388	4.792581	6.224628	-0.061610	1.619999	-3.690998	-0.539200	-1.179630	2.010645	3.030284	2.785522	1.091901	0.775834	-0.125640	-0.980051	-0.644489	-0.668241	1.025887	-2.528337	0.497555	-2.535074	1.846435	1.918270	-1.502873	-3.290263	2.351371	-2.473102	0.496210	1.654460	-1.425176	0.206372	-2.558554	-0.170799	1.030220	-1.605684	-1.571699	-1.296904	1.219356	1.054589	-4.840987	-0.612006	-3.562249	-3.032909	0.059364	2.704402	0.870784	0.811182	-0.580427	-1.566335	0.524919	0.497829	0.465758	1.714290	5.080790	-0.281629	5.413275	-1.414469	8.519285	1.311618	-0.821305	0.275202	-1.676259	-1.926895	1.405415	-1.696538	1.508331	0.899314
-0.115817	6.524973	-1.365199	-1.478590	8.511076	0.797250	2.509824	2.127561	0.237087	-0.736326	8.225836	6.932061	-1.860138	1.931869	2.743277	-6.147862	1.738182	-6.271081	-6.996015	2.648626	3.414376	1.005340	-2.460913	-1.773790	-2.490666	-1.498447	-8.463590	-0.817214	-1.420832	-5.475721	-1.152413	-1.530451	1.278715	-2.586117	0.459461	2.578650	1.556724	0.711466	1.721082	-0.338625	-0.619065	-3.305574	-3.688913	6.067239	0.473497	0.552146	0.742848	-1.590151	0.590523	-2.628579	0.906636	4.403640	0.281678	-3.179671	-8.254712	0.447445	2.589515	8.666518	-4.928143	-1.956034	-1.428465	6.301013	-1.771524	-1.478900	-2.484929	0.280791	-2.205690	3.924010	6.033594	-0.954115	1.716239	-1.763069	-0.895862	-0.443697	-2.903750	0.002894	-0.008333	-2.406373	-4.627653	4.133963	-0.648710	-2.919717	9.858085	0.136113	0.559973	0.842256	4.313660	-1.158744	-4.361147	2.116633	3.376816	2.405898	0.301864	-1.872609	-2.439801	0.510997	-0.471495	-4.272777	-1.738369	-6.785755
0.243120	-3.897301	2.953540	1.937427	6.310217	-0.115194	3.621360	-0.943919	1.284135	1.942478	1.637776	-0.557813	0.701745	-0.461921	-3.281424	7.672893	-1.336914	5.152620	3.102379	-0.074744	2.587927	-1.456165	1.124549	0.525248	-0.632045	-0.317414	2.265920	1.207263	3.094598	-0.512862	-2.965726	-1.795786	-0.384239	-1.486396	1.398861	-5.230299	1.181145	0.703439	-7.745913	0.444155	2.583859	-0.277919	-0.939122	5.425386	2.055656	-1.963788	1.049245	1.859885	-0.449133	0.434816	-0.727692	-0.879672	0.560742	-0.364746	1.585115	2.342060	-1.759760	1.251703	-4.761190	0.047952	-0.031488	0.646259	1.517995	2.293491	1.763772	-1.514479	-0.633296	-7.037022	0.550982	2.554242	1.382043	-0.424009	-1.253344	0.030709	3.791750	-0.815346	0.626911	2.781272	-0.959553	-2.027957	-2.593334	1.614642	-5.899705	-0.463002	-2.062882	-0.990716	-1.561485	3.378759	-1.781953	2.679475	-4.193159	1.001095	2.872167	-0.158483	-0.975592	1.126590	-0.488584	0.189281	-2.855507	0.579588
2.837859	7.795167	2.028418	0.908067	5.247021	0.030446	-0.605281	3.565913	1.712602	3.467771	2.034444	7.704841	0.003523	-2.247427	1.217986	-7.861183	6.979020	-6.487446	-2.382431	0.393947	-1.734004	0.910380	-1.304513	0.685468	-3.390778	-0.540311	-2.886931	0.543771	-5.213100	-3.051642	-5.204026	0.641312	1.594417	-1.997233	-0.928363	-6.579972	1.053763	-0.654362	4.300027	-4.444068	7.324168	-1.317588	0.360368	1.851701	-0.847031	-0.250318	0.746824	0.293785	-1.621448	1.833896	-0.132393	0.629468	-1.585921	-4.942007	-5.545911	-2.146923	-3.093698	7.259314	-2.097581	-1.643344	0.694144	5.008248	1.653875	-2.900201	-3.917876	1.430827	-1.767970	8.637873	0.887157	-0.536894	0.123505	1.609080	-2.086071	3.659299	-1.577251	1.318880	0.086039	-1.281569	-4.930513	2.743354	0.156969	-2.076418	2.182323	-0.719903	-0.641140	-1.048863	0.879456	4.900828	-1.012568	-0.225591	-2.171461	1.405396	1.798437	1.594960	-2.899440	0.164517	-0.028809	-2.920313	3.943341	-3.046941
-1.509717	-3.944460	-3.530580	1.281909	1.003135	0.766120	-0.260047	-1.025563	-3.203422	-1.749856	0.731571	-4.325002	1.214452	1.453470	-1.860416	3.646967	0.621383	1.852454	1.436178	-1.268117	0.860112	1.734458	0.294258	-1.543140	0.858261	0.452464	2.562090	0.495834	0.533119	0.378902	0.406552	3.752110	0.014930	-0.923569	2.687367	-0.752523	-1.760538	-1.179532	-6.678614	-2.542392	2.026687	0.696794	-3.820678	1.716465	3.068613	2.361208	-2.308000	1.041718	-0.349423	1.834618	0.061241	-0.030619	2.839381	-0.629454	-4.440208	0.219458	-2.090986	-5.729031	-5.227803	2.182826	-1.977133	-1.189651	-0.004100	-0.170804	0.326930	-2.991579	0.905243	-1.700735	-0.824355	0.406956	2.622720	-3.073475	-3.186640	0.545252	-1.374593	-2.551290	-4.563863	-3.654058	-1.051289	2.106087	-0.390400	0.203437	-4.445970	0.359389	0.524023	1.000175	0.672172	0.710504	3.652667	0.448071	-0.902308	2.216929	-5.781945	-2.163630	-0.274608	-1.383836	-0.345459	0.258946	-6.137689	0.493195
0.798405	2.426917	-0.396423	-1.292088	10.608609	1.235888	1.886243	-4.217816	1.794570	-1.049030	5.044289	6.563675	3.375844	-0.215763	-2.074936	8.526486	1.999056	-2.739129	-2.034100	0.062368	10.040633	2.004565	0.454469	0.005007	-5.159773	-0.768707	0.220157	1.192168	1.186498	-1.562011	4.127494	1.465438	-0.392202	1.382556	0.331145	-3.148689	2.903418	-1.647969	-0.316009	-1.853039	-0.668964	-2.556806	1.188211	1.394116	0.214998	-0.917860	0.669655	-3.073205	2.726614	-3.163788	1.099148	4.937670	-1.044289	5.182932	0.452261	1.860214	-0.290750	-5.971001	1.706205	0.974165	-1.010751	-2.606881	-2.085119	1.705618	3.931630	4.125195	-0.103857	-10.853246	3.821731	-1.899233	-0.608841	-0.492742	-5.556172	-1.107058	1.577517	-1.908386	-1.754064	0.268754	-0.092796	-1.881663	-0.776055	-8.200874	3.402789	1.889262	-0.567151	-2.741478	-4.773635	0.416584	-1.815575	0.122521	2.614638	0.360701	3.815074	-0.799461	1.331004	-0.504548	-0.609373	-0.836748	3.114790	-3.475243
-0.125340	4.906040	-0.058395	0.738703	0.721382	1.040472	-3.301320	2.963497	2.954946	4.230242	-4.065875	-3.560020	-3.385162	2.195869	0.865618	-3.425962	2.392097	-2.570141	2.605717	-1.969025	-2.075414	-2.793697	0.746488	-1.860090	-0.498170	0.196132	-5.148530	-0.924123	1.502111	-0.595258	0.215875	-1.405321	-1.496151	-1.487128	-0.216695	-0.457073	0.875280	-0.626351	3.825008	-2.012658	0.867110	1.470050	3.396935	-7.640208	-0.712851	0.345507	-0.477423	3.812676	-0.979039	-0.642508	-0.380923	-2.110790	3.066651	-0.401286	-1.707769	4.140048	1.100046	-3.142311	7.182516	-2.143695	0.897693	8.062445	1.109095	0.075503	-1.484877	0.943063	-0.603510	-0.457332	-4.163136	0.036986	0.528982	3.816222	5.561825	0.626434	-1.128860	0.476859	-0.704797	0.303871	-2.886643	0.718205	2.515358	-2.323469	2.611781	-1.399816	1.136485	-1.568068	0.062253	-0.471383	0.282979	-3.377365	-0.487781	-0.965138	1.378033	-1.300973	-3.387067	1.509898	1.101631	-1.982412	5.493825	-0.620461
