X65	X83	X10	X70	X71	X41	X53	X20	X23	X28	X35	X79	X47	X84	X27	X95	X17	X87	X5	X69	X3	X6	X22	X32	X96	X49	X57	X60	X31	X38	X68	X36	X56	X30	X45	X26	X16	X37	X58	X13	X50	X59	X40	X66	X72	X46	X89	X54	X33	X77	X55	X19	X99	X88	X73	X98	X2	X76	X82	X93	X51	X52	X42	X86	X97	X64	X44	X63	X67	X9	X29	X91	X8	X74	X94	X4	X18	X24	X75	X39	X62	X11	X14	X61	X25	X48	X34	X80	X81	X1	X15	X78	X100	X85	X7	X12	X90	X43	X21	X92
-0.846713	0.562269	-2.015724	1.803569	1.809180	1.653347	-1.076205	1.014716	-1.989512	1.988883	-1.160804	-0.500435	0.773529	1.216043	-1.618590	0.527390	0.041289	-0.802672	0.916111	1.077537	1.426267	0.556286	-2.911236	2.234116	4.872867	1.415372	1.255187	0.282088	3.872044	-0.864508	1.375507	-0.240554	0.529514	0.709426	-1.530509	-0.078567	-2.094467	2.814622	2.104947	-1.127101	-2.071268	-1.336624	0.806665	2.621170	-4.210042	1.392419	-1.215759	-2.739590	-0.246164	-0.951811	-0.552331	-1.368105	-0.686719	-0.035316	-0.906098	0.673873	1.131469	-2.348435	-2.958359	-7.356972	-0.255246	0.080355	0.468875	-0.500785	0.472770	2.632661	-0.076452	4.981554	-0.121447	-3.558394	-1.547102	-0.962963	0.042583	-0.144292	-0.525548	0.212300	2.653855	2.772824	1.601337	1.660926	-0.990623	-0.910301	0.218044	-1.688559	-2.910125	1.352884	1.201825	-1.841671	1.743229	0.136332	-1.502561	0.170315	-2.938252	3.184509	1.370162	0.104977	0.321632	-1.447462	-0.305596	0.676468
1.252065	-0.515195	-1.621478	0.566017	-2.335022	-1.024831	-0.071340	0.625142	-0.430956	0.732834	-0.486622	-1.751555	-0.276009	-0.846629	-0.236981	-1.406708	0.815018	5.313420	2.495010	-3.469704	-2.008607	-1.537857	-0.085554	-0.969726	-0.120795	1.226043	-1.654094	-0.155203	-0.273958	1.678692	-3.452899	-0.619868	-0.940526	0.147141	1.289636	1.152625	-1.362826	1.926871	-0.360523	3.128469	0.257867	4.547770	-0.231439	-0.211530	-0.375171	1.458800	3.540819	-0.068316	1.130479	1.089455	1.104127	-0.728088	-0.352528	1.910746	-0.016258	3.540883	-2.032633	2.379317	0.617536	0.623198	-0.474405	-0.804905	-0.012065	-3.059469	-0.034024	0.533921	-0.317603	2.080851	0.161310	3.152562	0.626613	2.030144	-0.509132	-1.324912	-1.044173	0.813966	2.240212	-0.008057	0.165322	0.866871	-2.623107	-0.149515	0.696784	0.243437	-0.978931	0.781882	-0.121166	0.716858	-6.492309	3.490201	-0.332778	1.046668	-1.296730	-0.627781	1.320224	2.473487	6.053172	0.203703	-1.075214	0.605564
-0.303837	-2.413724	1.048055	-1.768403	0.210759	-0.517437	1.386000	1.853149	-2.369316	0.044577	-0.455563	2.520079	-0.217117	-2.363999	-0.089207	0.701689	0.300310	3.108387	-1.591849	-4.710140	-1.179021	-1.128270	1.448906	-0.129156	0.353561	2.719111	-1.896701	-0.409236	-0.373147	0.919690	-0.618611	1.012061	1.187573	0.724362	-1.652419	2.305432	0.973342	-2.088280	1.772661	1.205014	2.241768	-3.009714	-1.129879	-1.846427	0.614230	-0.395760	-2.149517	3.490892	-2.267686	-0.457956	-2.163942	2.382471	-2.705575	0.356204	1.870004	-0.063895	-0.263761	-0.518588	1.929074	-0.433495	-0.240120	-2.167719	-1.193263	-1.040301	0.765911	0.235528	1.770563	0.659759	-0.378328	1.963312	0.365578	0.736872	0.519250	-3.400833	1.699677	-1.489910	-1.883691	-0.442053	0.652992	0.757143	2.192839	1.025776	0.241218	-0.261375	-0.383388	-1.779583	0.480171	2.429509	0.497996	-0.790841	3.351595	3.031313	-1.207257	-2.853750	0.205022	3.021626	-4.073814	-3.931958	0.452743	1.160383
0.868926	-3.491402	-1.604247	-0.791019	-0.380794	-0.039451	1.604198	1.599241	0.263325	1.173309	1.964476	-0.949509	0.241612	-1.007423	0.094804	-0.635816	-1.691124	-3.219276	-1.134774	2.249452	3.774546	0.662776	-0.769256	-0.555904	0.796617	-1.730581	1.641423	1.349507	0.425228	-1.389554	-3.260959	-1.743138	-0.182256	1.870619	1.155224	-0.981660	1.485116	0.919466	0.032361	-0.945614	-2.759774	1.290278	-0.267902	-2.628775	-0.289539	-0.777606	-2.036992	4.396044	1.022305	0.122066	-0.260458	-1.715741	-0.007534	-1.524823	1.680811	-2.003706	-1.248678	1.815808	1.341137	-0.819621	0.335715	-1.475121	-1.455571	-0.609544	-0.692521	-0.008762	0.192022	0.665330	0.426302	-2.638408	0.350665	-1.861451	-1.888551	-3.784955	-1.213769	-0.697620	-0.276079	2.023759	-2.922111	-1.540739	-0.783049	-1.325422	-2.523766	0.679694	-1.573416	0.179554	2.310172	1.551428	4.152942	-0.020652	-1.634057	-0.480206	3.392653	-4.183843	0.587921	-2.855215	-1.082047	0.917281	0.031661	-1.017309
-0.605414	-0.581809	1.173190	0.603843	-0.933206	-2.732375	1.604387	-0.086354	1.527539	-0.255678	-3.107753	1.169222	-1.429872	4.735324	0.027365	-2.648971	-1.038965	3.121214	0.573324	-2.694650	1.227687	0.521169	0.453857	-1.853233	0.030087	3.047081	-0.449452	-0.133998	0.661801	1.730212	1.994033	0.023186	-2.232184	-1.705460	-1.839623	0.575184	1.000064	-2.248822	1.807888	1.283090	-0.415278	2.964494	-2.658496	2.360763	2.502623	-2.961366	2.744973	-0.958896	1.715671	-0.311527	0.523672	-1.333057	1.230863	2.771560	1.715906	0.579197	0.021479	2.571985	2.967826	1.298684	0.216635	-1.448076	3.095820	-0.876534	-0.143121	-0.010156	1.178099	-0.031786	2.260476	1.679240	1.767430	0.447508	1.304542	0.853487	2.040561	1.150022	0.909657	-0.952442	-1.137506	-2.018254	0.257937	1.447362	-1.069853	-0.288212	2.475201	-0.771783	-2.331390	-2.859672	-4.703137	-0.698513	1.824850	-0.652243	-2.178124	-4.730576	2.408261	-1.379614	5.131319	-3.318320	-0.141106	-0.956980
1.913638	-0.672718	3.078278	-0.429507	-1.051037	1.792426	1.355260	-0.932450	2.017406	-1.739885	0.750843	1.171894	-0.614927	-0.419861	-1.271891	-0.508832	2.324303	0.463102	-0.763155	0.019358	1.021181	0.911210	3.026439	1.617605	-0.802807	1.163264	-1.557667	2.150945	-1.009368	-0.672389	0.290166	-0.774583	-0.109521	0.704571	1.439553	0.497108	-3.454932	-0.435017	-1.222092	0.730757	2.249518	-0.462983	-0.492257	1.143232	-0.026909	-1.790676	-0.054259	3.359116	1.428414	2.205250	-1.104589	1.660712	2.591027	1.344246	1.336927	1.994949	-0.393342	2.329558	2.958315	-2.328765	0.351548	-0.945839	-1.631402	1.142251	2.663222	-2.720804	-0.559860	3.025899	2.312862	-0.114465	-1.235815	0.822840	0.396436	-0.983052	-1.393546	-1.749967	1.081054	-0.260952	-2.059712	-0.784005	0.319682	-1.627335	-0.133728	1.224014	-0.388718	-1.954965	1.549886	1.598985	1.397461	-0.376994	2.263716	-0.160081	-0.008965	-2.614629	-1.632214	3.740315	0.019115	-0.596385	-0.031059	-0.425460
2.147327	-1.197175	-1.589776	-0.099324	-1.047430	-1.598658	1.990477	0.776590	-0.747788	0.080588	-0.931219	0.426397	1.043414	-0.140123	0.560632	0.811527	-0.785123	-1.930201	0.426240	2.167849	-0.671628	0.993844	1.888281	-0.231466	1.735487	-2.253501	3.342772	-1.696108	-2.327997	-1.086567	1.726948	-0.710961	-0.209237	-1.379491	0.440541	0.945404	-0.479887	2.602308	0.510845	0.362094	-1.197927	0.530973	-2.533553	-1.001536	1.607825	1.280580	4.714117	-0.026386	0.572298	-1.922520	1.928957	1.968748	-0.014852	1.215839	1.406728	0.224790	0.224955	2.195419	2.115130	0.470998	1.209474	0.651080	0.834777	2.755552	-1.574036	-3.279457	-0.120340	-1.483719	-0.179839	-0.328641	0.507363	-1.857838	-0.077041	0.267629	0.702723	-1.816037	1.606055	-0.353284	-0.113653	-0.524954	-2.525142	-1.019470	0.953933	0.052615	1.328114	1.294105	-0.015189	-1.021312	-0.381172	-0.076041	0.178312	0.494482	1.673349	-0.357866	1.824145	-0.231918	0.188231	2.518095	0.638410	0.223029
0.282333	3.212562	-0.745610	0.347916	0.403786	1.766409	0.657102	-1.588652	-1.899531	-0.543019	-1.989481	-0.464715	3.553916	1.460590	1.125129	-0.415173	-1.794707	-0.626410	3.003026	-0.829816	0.805328	-1.640704	0.077142	-0.328090	-2.490538	-0.236877	-0.000811	0.462803	-1.444913	1.616841	0.548705	-1.651321	-0.496934	1.323377	-0.561605	0.202105	-0.087754	-0.703973	1.245316	2.399435	-1.332400	-0.433365	-0.630595	1.991096	0.054213	-0.048067	3.537674	-2.869157	-1.074829	1.831429	1.176907	-0.618034	0.248818	-0.967980	0.883366	1.758181	0.591669	0.551392	0.435218	1.083034	0.106267	-0.901443	0.324897	-2.860589	1.226553	-2.143241	0.421165	0.137519	0.233750	1.185283	1.719552	2.384548	0.914251	-1.740820	-1.232764	-0.643145	-1.148394	-1.315262	-1.486197	0.879087	0.349415	-0.050249	-0.471915	1.578865	1.045657	0.688834	-1.335697	-1.805551	-6.296795	-1.812382	0.497937	0.619322	0.816568	1.744993	-0.548213	1.808582	2.602847	0.274632	-0.131657	1.310652
-2.106714	1.464812	2.143666	-0.314206	-0.812645	1.599679	0.461306	0.224425	-0.644847	1.477442	-0.000426	-0.445893	-2.082721	-1.295271	-0.966568	-1.561665	2.615742	0.292325	-0.143995	2.256142	-1.103038	1.478502	1.062004	1.151020	0.959864	-0.379266	1.038775	0.144940	-1.945400	-2.303889	1.717942	-0.962846	-0.018533	0.074812	-2.469161	2.933271	0.455943	1.941482	0.837973	-0.695443	0.952411	-0.623805	-2.542407	0.849438	-0.811629	0.457335	-1.743078	-2.243656	0.406238	-1.995645	-1.821169	0.818338	-1.028796	1.531433	-2.515664	-1.111856	-1.418351	2.607737	-1.365030	-3.242205	0.695386	-0.556051	1.099249	2.552069	-0.268241	-0.624511	2.344926	-1.340217	0.483222	-0.483471	-2.502900	-0.393185	0.162066	-1.503750	-0.176899	1.169777	-0.082881	0.003820	-0.531209	-0.268539	2.509830	-0.668593	-1.566386	1.349051	-2.446104	-3.636287	1.307559	1.319872	-0.135834	-2.203505	-1.894621	1.660036	-2.460073	1.678858	-0.170071	0.749821	0.362540	2.350003	-0.144042	-1.097057
-0.692689	-1.871342	1.889067	0.279505	0.673869	1.922201	-0.482394	1.590606	2.797055	0.858301	-2.776344	1.275884	2.175477	3.706211	-2.505289	0.443039	1.126910	0.867909	2.118448	-1.959926	0.699771	-0.438539	0.081025	0.646300	0.060299	-2.190020	2.562045	1.303210	-0.732847	0.868602	-1.522938	3.186038	-0.932989	-1.960576	-0.636035	-1.574139	0.337840	2.173837	0.012674	1.471483	1.338274	-1.134970	1.172549	0.034518	1.854884	-3.061926	1.919063	-0.663127	-2.389353	1.013051	0.391571	-1.744171	-1.023114	0.710809	1.227361	2.520188	-1.305162	-3.079546	-3.594292	-0.213500	-0.788462	-1.238892	1.901604	-3.146619	0.637620	2.196334	-0.336158	-0.047308	-0.189648	1.887879	0.661688	-2.415997	2.560041	-2.593237	-0.352586	-1.077365	-0.479353	-1.792542	1.073593	2.612484	-5.234497	-0.053829	0.902986	-0.346770	1.505816	1.697663	0.974400	-5.358155	-3.430974	-0.560724	-2.150861	-0.893730	2.525310	3.152450	-1.157863	-0.011004	3.274273	0.011892	1.634189	1.423077
